>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri May 28 16:00:36 2021 | (b'\xb9\xaf\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47823, 47823) | (b'\xba\xcf\xba\xcf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 16:00:36 2021 | (b'\xca\xef\xcb\xef',) | (52335, 52335, 52335, 52335, 52303, 52303, 52303, 52335) | (b'\xccO\xcco\xcco\xcco\xcco\xcco',)       | (1.2654019226458825e+29,)
>> Fri May 28 16:00:37 2021 | (b'\xa9\xcf\xaa\xaf',) | (43791, 43791, 43791, 43791, 43791, 43791, 43791, 43791) | (b'\xab\x0f\xab\x0f\xab\x0f\xab\x0f\xab\x0f\xab\x0f',) | (3.1115851562013574e-10,)
>> Fri May 28 16:00:37 2021 | (b'\xb4O\xb5\x0f',) | (46447, 46447, 46447, 46447, 46447, 46447, 46447, 46447) | (b'\xb5o\xb5O\xb5O\xb5O\xb5O\xb5O',)       | (6083799552.0,)
>> Fri May 28 16:00:38 2021 | (b'\xcc\xcf\xcd\xcf',) | (52847, 52783, 52783, 52783, 52783, 52783, 52783, 52783) | (b'\xce\x0f\xce\x0f\xce\x0f\xce/\xce\x0f\xce/',) | (1.2762340868842889e+29,)
>> Fri May 28 16:00:38 2021 | (b'\xad\x0f\xad\xef',) | (44655, 44623, 44655, 44623, 44623, 44623, 44623, 44623) | (b'\xaeO\xaeO\xaeo\xaeo\xaeo\xaeo',)       | (1.0812555083822924e+29,)
>> Fri May 28 16:00:39 2021 | (b'\xaf\xef\xb0\xef',) | (45359, 45359, 45359, 45327, 45327, 45359, 45327, 45359) | (b'\xb1/\xb1/\xb1/\xb1\x0f\xb1\x0f\xb0\xef',) | (1.754587179472395e-29,)
>> Fri May 28 16:00:39 2021 | (b'\xcc\xef\xcd\xef',) | (52847, 52783, 52783, 52783, 52783, 52783, 52783, 52783) | (b'\xceO\xce/\xce/\xceo\xce/\xceO',)       | (3.750514898648305e-10,)
>> Fri May 28 16:00:40 2021 | (b'\xb0\xcf\xb1\xaf',) | (45583, 45583, 45615, 45551, 45551, 45583, 45615, 45615) | (b'\xb2/\xb2/\xb2/\xb2/\xb2/\xb2/',)       | (5983134720.0,)
>> Fri May 28 16:00:41 2021 | (b'\xaco\xado',) | (44463, 44463, 44463, 44463, 44431, 44399, 44399, 44399) | (b'\xado\xado\xado\xado\xado\xado',)       | (1.0742920012139825e+29,)
>> Fri May 28 16:00:41 2021 | (b'\xcc\xcf\xcd\xcf',) | (52783, 52751, 52783, 52719, 52719, 52751, 52783, 52783) | (b'\xce/\xce/\xce/\xce\x0f\xce/\xcd\xef',) | (2.040553621050042e-29,)
>> Fri May 28 16:00:42 2021 | (b'\xb5\xaf\xb6\xaf',) | (46831, 46831, 46831, 46831, 46831, 46831, 46863, 46831) | (b'\xb6\xef\xb7\x0f\xb6\xef\xb6\xef\xb6\xef\xb7\x0f',) | (1.8051246344560543e-29,)
>> Fri May 28 16:00:42 2021 | (b'\xa9o\xaaO',) | (43695, 43631, 43695, 43631, 43663, 43631, 43631, 43695) | (b'\xaao\xaao\xaao\xaao\xaao\xaao',)       | (1.0549489047581595e+29,)
>> Fri May 28 16:00:43 2021 | (b'\xcao\xcbO',) | (52143, 52143, 52143, 52079, 52079, 52079, 52079, 52079) | (b'\xcbo\xcbo\xcb\xaf\xcbo\xcbo\xcb\xaf',) | (-3.70503933089239e-10,)
>> Fri May 28 16:00:43 2021 | (b'\xb9\xef\xba\xef',) | (47983, 47951, 47951, 47951, 47951, 47951, 47951, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (-3.40944911192409e-10,)
>> Fri May 28 16:00:44 2021 | (b'\xa7\xaf\xa8\xaf',) | (43247, 43247, 43247, 43247, 43247, 43247, 43247, 43247) | (b'\xa8\xef\xa8\xcf\xa8\xcf\xa8\xcf\xa8\xcf\xa8\xcf',) | (-5664362496.0,)
>> Fri May 28 16:00:44 2021 | (b'\xc7\xaf\xc8\xaf',) | (51439, 51439, 51407, 51375, 51375, 51375, 51375, 51375) | (b'\xc8\xaf\xc8\xcf\xc8\xaf\xc8\xcf\xc8\xcf\xc8\xcf',) | (-3.6527425528731783e-10,)
>> Fri May 28 16:00:45 2021 | (b'\xbf\x0f\xbf\xef',) | (49263, 49263, 49263, 49263, 49231, 49231, 49263, 49263) | (b'\xc0o\xc0o\xc0\xaf\xc0o\xc0\xaf\xc0\xaf',) | (-3.504947443389028e-10,)
>> Fri May 28 16:00:45 2021 | (b'\xa6O\xa7/',) | (42895, 42895, 42895, 42895, 42863, 42863, 42895, 42863) | (b'\xa7o\xa7\x8f\xa7\x8f\xa7\x8f\xa7\x8f\xa7o',) | (-1.651047831492645e-29,)
>> Fri May 28 16:00:46 2021 | (b'\xc2\xcf\xc3\xef',) | (50191, 50223, 50191, 50191, 50159, 50159, 50191, 50159) | (b'\xc3\xef\xc3\xef\xc4\x0f\xc4\x0f\xc4\x0f\xc3\xef',) | (-1.2120149084257335e+29,)
>> Fri May 28 16:00:46 2021 | (b'\xc4\xaf\xc5o',) | (50671, 50671, 50671, 50639, 50671, 50639, 50671, 50671) | (b'\xc5\xef\xc5\xef\xc5\xef\xc5\xef\xc6\x0f\xc5\xef',) | (3.602719789164155e-10,)
>> Fri May 28 16:00:47 2021 | (b'\xa6\xef\xa7\xcf',) | (43087, 43055, 43023, 43055, 43023, 43055, 43023, 43055) | (b'\xa8/\xa8O\xa8/\xa8O\xa8O\xa8O',)       | (5647585280.0,)
>> Fri May 28 16:00:47 2021 | (b'\xbdo\xbeO',) | (48815, 48815, 48751, 48751, 48751, 48751, 48815, 48751) | (b'\xbeo\xbe\xaf\xbeo\xbe\xaf\xbeo\xbeo',) | (1.1802922226823974e+29,)
>> Fri May 28 16:00:48 2021 | (b'\xc8\xaf\xc9o',) | (51695, 51663, 51663, 51695, 51695, 51695, 51695, 51695) | (b'\xca\x0f\xc9\xef\xca\x0f\xca/\xca\x0f\xca/',) | (-1.2445114955882824e+29,)
>> Fri May 28 16:00:48 2021 | (b'\xa8\xaf\xa9o',) | (43503, 43503, 43503, 43471, 43471, 43471, 43471, 43471) | (b'\xa9\xcf\xa9\xcf\xa9\xcf\xa9\xcf\xa9\xcf\xa9\xef',) | (-1.0518539602126164e+29,)
>> Fri May 28 16:00:49 2021 | (b'\xb8/\xb9/',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47471) | (b'\xb9o\xb9o\xb9o\xb9o\xb9O\xb9O',)       | (6218019328.0,)
>> Fri May 28 16:00:49 2021 | (b'\xcbo\xcco',) | (52463, 52431, 52431, 52431, 52431, 52463, 52463, 52463) | (b'\xcc\xef\xcc\xef\xcc\xef\xcc\xef\xcc\xef\xcc\xef',) | (-1.268496772744096e+29,)
>> Fri May 28 16:00:50 2021 | (b'\xabo\xaco',) | (44239, 44207, 44207, 44239, 44207, 44207, 44239, 44239) | (b'\xac\xef\xac\xcf\xac\xcf\xac\xcf\xac\xef\xac\xcf',) | (-1.0696496316193327e+29,)
>> Fri May 28 16:00:50 2021 | (b'\xb3O\xb4o',) | (46255, 46255, 46255, 46191, 46191, 46191, 46191, 46191) | (b'\xb4o\xb4o\xb4o\xb4o\xb4o\xb4o',)       | (1.116846851195725e+29,)
