>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Mon May 31 11:40:26 2021 | (b'\xb0\xaf\xb1\xaf',) | (45519, 45487, 45487, 45487, 45487, 45487, 45487, 45487) | (b'\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf',) | 0
>> Mon May 31 11:40:27 2021 | (b'\xb1/\xb2/',) | (45679, 45647, 45647, 45647, 45647, 45647, 45647, 45647) | (b'\xb2O\xb2O\xb2O\xb2O\xb2O\xb2O',)       | 0
>> Mon May 31 11:40:28 2021 | (b'\xb1\x8f\xb2o',) | (45743, 45775, 45775, 45775, 45775, 45775, 45775, 45775) | (b'\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf',) | 0
>> Mon May 31 11:40:29 2021 | (b'\xb1O\xb2O',) | (45711, 45679, 45679, 45679, 45679, 45679, 45679, 45711) | (b'\xb2o\xb2\x8f\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf',) | 0
>> Mon May 31 11:40:30 2021 | (b'\xb0o\xb1o',) | (45487, 45455, 45455, 45455, 45455, 45487, 45487, 45487) | (b'\xb1\xaf\xb1\x8f\xb1\xaf\xb1\x8f\xb1\xaf\xb1\xaf',) | 0
>> Mon May 31 11:40:31 2021 | (b'\xaf\x0f\xb0O',) | (45167, 45167, 45167, 45167, 45167, 45167, 45167, 45167) | (b'\xb0o\xb0o\xb0o\xb0o\xb0o\xb0o',)       | 0
>> Mon May 31 11:40:32 2021 | (b'\xac\xcf\xad\xaf',) | (44559, 44591, 44591, 44559, 44591, 44559, 44591, 44591) | (b'\xae/\xae/\xae/\xae\x0f\xae/\xae/',)    | 0
>> Mon May 31 11:40:33 2021 | (b'\xa9o\xaao',) | (43695, 43695, 43695, 43727, 43695, 43695, 43727, 43695) | (b'\xaa\xcf\xaa\xef\xaa\xef\xaa\xef\xaa\xef\xaa\xef',) | 0
>> Mon May 31 11:40:34 2021 | (b'\xa6o\xa7O',) | (42895, 42895, 42927, 42927, 42927, 42927, 42927, 42927) | (b'\xa7\xaf\xa7\xaf\xa7\xcf\xa7\xaf\xa7\xcf\xa7\xcf',) | 0
>> Mon May 31 11:40:35 2021 | (b'\x19 \x19\xa0',) | (6624, 6624, 6624, 6624, 6624, 6624, 6624, 6624) | (b'\x19\xe0\x19\xe0\x19\xe0\x19\xe0\x19\xe0\x19\xe0',) | 0
>> Mon May 31 11:40:36 2021 | (b'\x17 \x17\xe0',) | (6144, 6144, 6144, 6112, 6144, 6144, 6144, 6112) | (b'\x18\x00\x18\x00\x18\x00\x17\xe0\x18\x00\x18\x00',) | 0
>> Mon May 31 11:40:37 2021 | (b'\x17\xe0\x18`',) | (6240, 6240, 6240, 6240, 6240, 6240, 6240, 6240) | (b'\x18`\x18`\x18`\x18`\x18`\x18`',)       | 0
>> Mon May 31 11:40:38 2021 | (b'\x1c`\x1c\xe0',) | (7424, 7424, 7424, 7424, 7424, 7424, 7424, 7424) | (b'\x1d\x00\x1d\x00\x1d\x00\x1d\x00\x1d \x1d ',) | 0
>> Mon May 31 11:40:39 2021 | (b'"\xe0#`',) | (9088, 9120, 9120, 9120, 9088, 9088, 9088, 9088) | (b'#\x80#\x80#\x80#\xa0#\xa0#\xa0',)       | 0
>> Mon May 31 11:40:40 2021 | (b'- -\xc0',) | (11744, 11744, 11744, 11744, 11776, 11776, 11776, 11744) | (b'.\x00.\x00.\x00.\x00.\x00.\x00',)       | 0
>> Mon May 31 11:40:41 2021 | (b'\x16\xc0\x17`',) | (6016, 5984, 5984, 5984, 5984, 5984, 5984, 5984) | (b'\x17`\x17`\x17`\x17\x80\x17\x80\x17\x80',) | 0
>> Mon May 31 11:40:42 2021 | (b'\x0e`\x0f\x00',) | (3872, 3872, 3872, 3872, 3872, 3872, 3872, 3872) | (b'\x0f \x0f \x0f \x0f \x0f \x0f ',)       | 0
>> Mon May 31 11:40:43 2021 | (b'\x10@\x10\xa0',) | (4320, 4320, 4320, 4320, 4288, 4320, 4320, 4320) | (b'\x10\xe0\x10\xe0\x10\xc0\x10\xe0\x10\xe0\x10\xe0',) | 0
>> Mon May 31 11:40:44 2021 | (b'\x0f \x0f\xa0',) | (4032, 4032, 4032, 4000, 4000, 4000, 4000, 4000) | (b'\x0f\xa0\x0f\xa0\x0f\xa0\x0f\xc0\x0f\xc0\x0f\xe0',) | 0
>> Mon May 31 11:40:45 2021 | (b'\x0e\xc0\x0f@',) | (3936, 3936, 3936, 3936, 3936, 3936, 3936, 3936) | (b'\x0f`\x0f`\x0f`\x0f`\x0f`\x0f`',)       | 0
>> Mon May 31 11:40:46 2021 | (b'\x12 \x12\xe0',) | (4768, 4768, 4768, 4768, 4768, 4768, 4768, 4768) | (b'\x12\xa0\x12\xa0\x12\xa0\x12\xa0\x12\xa0\x12\xa0',) | 0
>> Mon May 31 11:40:47 2021 | (b'r@r\xe0',) | (29472, 29474, 29472, 29472, 29446, 29440, 29472, 29447) | (b's s s s\x04s\x00s\x02',)                | 0
>> Mon May 31 11:40:49 2021 | (b'\x80.\x80\xf0',) | (33099, 33082, 33068, 33059, 33048, 33074, 33052, 33046) | (b'\x81\r\x80\xf9\x81\x04\x81-\x80\xfd\x80\xe8',) | 0
>> Mon May 31 11:40:50 2021 | (b'\x89\xcb\x8a\xac',) | (35550, 35526, 35503, 35471, 35490, 35471, 35471, 35471) | (b'\x8ao\x8ac\x8a\x82\x8a\x80\x8a\x8f\x8an',) | 0
>> Mon May 31 11:40:51 2021 | (b'\x93\xef\x94\xcf',) | (38159, 38127, 38127, 38127, 38127, 38095, 38095, 38063) | (b'\x94\xaf\x94\xaf\x94\xaf\x94\xaf\x94\x8f\x94\x8f',) | 0
>> Mon May 31 11:40:52 2021 | (b'\x9d\xaf\x9eo',) | (40623, 40623, 40623, 40623, 40623, 40559, 40559, 40559) | (b'\x9eo\x9eo\x9eo\x9eo\x9eo\x9eo',)       | 0
>> Mon May 31 11:40:53 2021 | (b'\xa6/\xa7\x0f',) | (42863, 42799, 42831, 42799, 42799, 42799, 42799, 42799) | (b'\xa7/\xa7/\xa7/\xa7\x0f\xa7\x0f\xa7\x0f',) | 0
>> Mon May 31 11:40:54 2021 | (b'\xac\xaf\xad\xaf',) | (44527, 44527, 44495, 44495, 44495, 44495, 44495, 44495) | (b'\xad\xcf\xad\xcf\xad\xcf\xad\xcf\xad\xcf\xad\xcf',) | 0
>> Mon May 31 11:40:55 2021 | (b'\xb1/\xb2/',) | (45679, 45679, 45679, 45679, 45679, 45679, 45679, 45679) | (b'\xb2o\xb2o\xb2o\xb2o\xb2O\xb2O',)       | 0
>> Mon May 31 11:40:56 2021 | (b'\xb1\xef\xb2\xef',) | (45871, 45903, 45903, 45871, 45871, 45871, 45839, 45871) | (b'\xb3/\xb3/\xb3/\xb3/\xb3/\xb3/',)       | 0
>> Mon May 31 11:40:57 2021 | (b'\xaf\x0f\xb0\x0f',) | (45167, 45135, 45167, 45167, 45167, 45167, 45167, 45167) | (b'\xb0o\xb0o\xb0o\xb0o\xb0o\xb0o',)       | 0
>> Mon May 31 11:40:58 2021 | (b'\xa9\x8f\xaao',) | (43727, 43727, 43727, 43727, 43695, 43695, 43727, 43759) | (b'\xaa\xef\xaa\xef\xaa\xef\xaa\xef\xab\x0f\xaa\xef',) | 0
>> Mon May 31 11:40:59 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:00 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:01 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:02 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:03 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:04 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:05 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:06 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:07 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:08 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:09 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:10 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:12 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:13 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:14 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:15 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:16 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:17 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:20 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:21 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:22 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:23 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:24 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:25 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:26 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:27 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:28 2021 | (b'\x00`\x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:29 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Mon May 31 11:41:30 2021 | (b'\x00`\x01 ',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:31 2021 | (b'\x00 \x01\x00',) | (256, 256, 256, 256, 256, 256, 256, 256) | (b'\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00\x01\x00',) | 0
>> Mon May 31 11:41:32 2021 | (b'!\xe0"`',) | (8800, 8800, 8800, 8800, 8800, 8800, 8800, 8800) | (b'"`"`"`"`"`"`',)                         | 0
>> Mon May 31 11:41:33 2021 | (b'7\xe08`',) | (14496, 14496, 14496, 14432, 14464, 14464, 14464, 14432) | (b'8\x808\xa08\x808\x808`8\x80',)          | 0
>> Mon May 31 11:41:34 2021 | (b'G G\xe0',) | (18432, 18464, 18432, 18400, 18432, 18464, 18432, 18432) | (b'G\xe0G\xe0H\x00H\x00H\x00G\xe0',)       | 0
>> Mon May 31 11:41:35 2021 | (b'S\xe0T\x80',) | (21696, 21696, 21696, 21664, 21664, 21696, 21664, 21664) | (b'T\xa0T\xa0T\xa0T\xa0T\xa0T\xa0',)       | 0
>> Mon May 31 11:41:36 2021 | (b'``a`',) | (24896, 24896, 24896, 24864, 24896, 24896, 24928, 24896) | (b'a`a`a`a`a`a`',)                         | 0
>> Mon May 31 11:41:37 2021 | (b'k\xa0l`',) | (27808, 27808, 27808, 27776, 27776, 27776, 27808, 27808) | (b'l\xa0l\xa0l\xa0l\xa0l\xa0l\xa0',)       | 0
>> Mon May 31 11:41:38 2021 | (b'u\xa0v`',) | (30349, 30368, 30368, 30368, 30336, 30316, 30336, 30348) | (b'v\x8cv\xa0v\x88v\x90v\x8bv\x84',)       | 0
>> Mon May 31 11:41:39 2021 | (b'~\x1e~\xf4',) | (32577, 32579, 32566, 32552, 32564, 32566, 32580, 32580) | (b'\x7fP\x7f6\x7f0\x7f9\x7f9\x7f@',)       | 0
>> Mon May 31 11:41:40 2021 | (b'\x85\x9e\x86\x86',) | (34490, 34479, 34468, 34479, 34467, 34468, 34464, 34451) | (b'\x86\x82\x86\xa2\x86\x9b\x86\x96\x86\xab\x86\xa5',) | 0
>> Mon May 31 11:41:42 2021 | (b'\x90/\x91\x0f',) | (37199, 37231, 37231, 37231, 37199, 37199, 37231, 37231) | (b'\x91o\x91n\x91O\x91O\x91o\x91O',)       | 0
>> Mon May 31 11:41:43 2021 | (b'\x92\xef\x93\xcf',) | (37903, 37903, 37903, 37903, 37871, 37871, 37871, 37871) | (b'\x93\xef\x93\xef\x94\x0f\x94\x0f\x94/\x93\xef',) | 0
>> Mon May 31 11:41:44 2021 | (b'\x96/\x97\x0f',) | (38735, 38703, 38703, 38735, 38703, 38703, 38735, 38703) | (b'\x97/\x97O\x97O\x97o\x97O\x97O',)       | 0
>> Mon May 31 11:41:45 2021 | (b'\x98\xef\x99\xcf',) | (39439, 39439, 39471, 39407, 39407, 39407, 39407, 39407) | (b'\x99\xef\x99\xef\x99\xef\x99\xef\x99\xef\x9a\x0f',) | 0
>> Mon May 31 11:41:46 2021 | (b'\x9a\xef\x9b\xef',) | (39983, 39983, 39983, 39983, 39951, 39951, 39983, 39951) | (b'\x9c/\x9c/\x9c/\x9c/\x9c\x0f\x9c\x0f',) | 0
>> Mon May 31 11:41:47 2021 | (b'\x9c\xaf\x9d\xaf',) | (40431, 40431, 40431, 40399, 40431, 40431, 40431, 40431) | (b'\x9d\xef\x9d\xef\x9d\xef\x9d\xef\x9d\xef\x9d\xef',) | 0
>> Mon May 31 11:41:48 2021 | (b'\x9eO\x9fO',) | (40815, 40815, 40815, 40815, 40815, 40815, 40815, 40815) | (b'\x9fo\x9fo\x9fo\x9fo\x9fo\x9fo',)       | 0
>> Mon May 31 11:41:49 2021 | (b'\x9f\xcf\xa0\xcf',) | (41199, 41199, 41199, 41199, 41199, 41167, 41167, 41199) | (b'\xa0\xcf\xa0\xcf\xa0\xef\xa0\xef\xa0\xef\xa0\xef',) | 0
>> Mon May 31 11:41:50 2021 | (b'\xa1/\xa2\x0f',) | (41551, 41551, 41551, 41551, 41519, 41519, 41551, 41551) | (b'\xa2O\xa2O\xa2/\xa2/\xa2/\xa2O',)       | 0
>> Mon May 31 11:41:51 2021 | (b'\xa2o\xa3o',) | (41903, 41903, 41903, 41871, 41871, 41871, 41871, 41871) | (b'\xa3\xaf\xa3\x8f\xa3\xaf\xa3\x8f\xa3\xaf\xa3\xaf',) | 0
>> Mon May 31 11:41:52 2021 | (b'\xa3\xcf\xa4\xcf',) | (42223, 42223, 42223, 42223, 42223, 42223, 42223, 42223) | (b'\xa4\xef\xa4\xef\xa4\xef\xa4\xef\xa4\xef\xa4\xef',) | 0
>> Mon May 31 11:41:53 2021 | (b'\xa5\x0f\xa6/',) | (42575, 42575, 42575, 42543, 42543, 42543, 42543, 42543) | (b'\xa6/\xa6\x0f\xa6/\xa6/\xa6/\xa6/',)    | 0
>> Mon May 31 11:41:54 2021 | (b'\xa6o\xa7o',) | (42927, 42895, 42895, 42895, 42863, 42863, 42863, 42863) | (b'\xa7o\xa7o\xa7o\xa7\x8f\xa7o\xa7o',)    | 0
>> Mon May 31 11:41:55 2021 | (b'\xa7\x8f\xa8\xaf',) | (43215, 43247, 43215, 43215, 43215, 43183, 43215, 43215) | (b'\xa8\xcf\xa8\xaf\xa8\xaf\xa8\xaf\xa8\xcf\xa8\xaf',) | 0
>> Mon May 31 11:41:56 2021 | (b'\xa8\xcf\xa9\xaf',) | (43503, 43503, 43503, 43503, 43503, 43503, 43535, 43503) | (b'\xa9\xef\xa9\xef\xa9\xef\xa9\xef\xa9\xef\xa9\xef',) | 0
>> Mon May 31 11:41:57 2021 | (b'\xaa\x0f\xab\x0f',) | (43855, 43823, 43791, 43791, 43823, 43759, 43759, 43791) | (b'\xab\x0f\xab/\xab\x0f\xab/\xab/\xab/',) | 0
>> Mon May 31 11:41:58 2021 | (b'\xab/\xac/',) | (44143, 44143, 44143, 44143, 44111, 44079, 44079, 44079) | (b'\xacO\xacO\xaco\xaco\xaco\xaco',)       | 0
>> Mon May 31 11:41:59 2021 | (b'\xaco\xadO',) | (44431, 44399, 44399, 44399, 44399, 44399, 44431, 44399) | (b'\xado\xad\x8f\xado\xado\xad\x8f\xad\x8f',) | 0
>> Mon May 31 11:42:00 2021 | (b'\xado\xaeo',) | (44719, 44719, 44719, 44719, 44719, 44719, 44719, 44719) | (b'\xae\xaf\xae\xaf\xae\xaf\xae\xaf\xae\xaf\xae\xaf',) | 0
>> Mon May 31 11:42:01 2021 | (b'\xaeo\xafo',) | (44975, 44975, 44975, 44975, 44975, 44975, 44975, 44975) | (b'\xaf\xaf\xaf\xaf\xaf\xcf\xaf\xaf\xaf\xaf\xaf\xaf',) | 0
>> Mon May 31 11:42:02 2021 | (b'\xaf\x8f\xb0\xaf',) | (45263, 45263, 45263, 45231, 45231, 45231, 45231, 45231) | (b'\xb0\xaf\xb0\xaf\xb0\xaf\xb0\xcf\xb0\xcf\xb0\xef',) | 0
>> Mon May 31 11:42:03 2021 | (b'\xb0o\xb1o',) | (45487, 45487, 45487, 45487, 45487, 45487, 45487, 45487) | (b'\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf\xb1\xaf',) | 0
>> Mon May 31 11:42:04 2021 | (b'\xb1o\xb2o',) | (45743, 45743, 45743, 45743, 45743, 45743, 45743, 45743) | (b'\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf\xb2\xaf',) | 0
>> Mon May 31 11:42:05 2021 | (b'\xb2o\xb3o',) | (45999, 45999, 45999, 45999, 45999, 45999, 45999, 45999) | (b'\xb3\xaf\xb3\xaf\xb3\xaf\xb3\xaf\xb3\xaf\xb3\xaf',) | 0
>> Mon May 31 11:42:06 2021 | (b'\xb3o\xb4o',) | (46287, 46255, 46191, 46191, 46191, 46191, 46191, 46191) | (b'\xb4o\xb4o\xb4o\xb4\xaf\xb4\xaf\xb4\xaf',) | 0
>> Mon May 31 11:42:08 2021 | (b'\xb4O\xb5O',) | (46447, 46447, 46447, 46447, 46447, 46447, 46447, 46447) | (b'\xb5o\xb5o\xb5o\xb5o\xb5o\xb5o',)       | 0
>> Mon May 31 11:42:08 2021 | (b'\xb5/\xb6/',) | (46703, 46703, 46703, 46671, 46671, 46639, 46639, 46671) | (b'\xb6O\xb6o\xb6o\xb6o\xb6o\xb6o',)       | 0
>> Mon May 31 11:42:10 2021 | (b'\xb5\xef\xb6\xef',) | (46927, 46895, 46895, 46895, 46895, 46863, 46863, 46895) | (b'\xb7\x0f\xb7\x0f\xb7/\xb7/\xb7O\xb7/',) | 0
>> Mon May 31 11:42:11 2021 | (b'\xb6\xaf\xb7\xcf',) | (47087, 47087, 47087, 47087, 47087, 47087, 47087, 47087) | (b'\xb7\xef\xb7\xef\xb7\xef\xb7\xef\xb7\xef\xb7\xef',) | 0
>> Mon May 31 11:42:12 2021 | (b'\xb7o\xb8o',) | (47279, 47279, 47279, 47279, 47279, 47279, 47279, 47311) | (b'\xb8\xaf\xb8\xaf\xb8\xcf\xb8\xaf\xb8\xaf\xb8\xcf',) | 0
>> Mon May 31 11:42:13 2021 | (b'\xb8\x0f\xb9/',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47471) | (b'\xb9o\xb9o\xb9o\xb9o\xb9O\xb9O',)       | 0
>> Mon May 31 11:42:14 2021 | (b'\xb8\xef\xb9\xef',) | (47663, 47599, 47599, 47631, 47663, 47631, 47631, 47663) | (b'\xba\x0f\xba/\xba/\xba/\xba/\xba\x0f',) | 0
>> Mon May 31 11:42:15 2021 | (b'\xb9o\xbao',) | (47823, 47791, 47791, 47823, 47791, 47791, 47823, 47823) | (b'\xba\xef\xba\xef\xba\xef\xba\xef\xba\xcf\xba\xcf',) | 0
>> Mon May 31 11:42:16 2021 | (b'\xba/\xbbO',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | 0
>> Mon May 31 11:42:17 2021 | (b'\xba\xef\xbb\xef',) | (48175, 48175, 48175, 48175, 48143, 48143, 48143, 48175) | (b'\xbc\x0f\xbc/\xbc\x0f\xbc/\xbc\x0f\xbc/',) | 0
>> Mon May 31 11:42:18 2021 | (b'\xbbo\xbco',) | (48335, 48335, 48335, 48303, 48303, 48303, 48303, 48303) | (b'\xbc\xaf\xbc\xaf\xbc\xaf\xbc\xaf\xbc\xcf\xbc\xcf',) | 0
>> Mon May 31 11:42:19 2021 | (b'\xbb\xef\xbd\x0f',) | (48495, 48495, 48495, 48495, 48495, 48495, 48495, 48495) | (b'\xbdo\xbdo\xbdo\xbdo\xbdo\xbdo',)       | 0
>> Mon May 31 11:42:20 2021 | (b'\xbc\xaf\xbd\xaf',) | (48655, 48623, 48623, 48623, 48623, 48623, 48623, 48623) | (b'\xbd\xef\xbd\xef\xbd\xef\xbd\xef\xbd\xef\xbd\xef',) | 0
>> Mon May 31 11:42:21 2021 | (b'\xbdo\xbeo',) | (48815, 48815, 48815, 48815, 48815, 48815, 48815, 48815) | (b'\xbe\xaf\xbe\xaf\xbe\xaf\xbe\xaf\xbe\xaf\xbe\xaf',) | 0
>> Mon May 31 11:42:22 2021 | (b'\xbd\xcf\xbe\xef',) | (48911, 48911, 48975, 48911, 48911, 48911, 48911, 48911) | (b'\xbf\x0f\xbf\x0f\xbf\x0f\xbf\x0f\xbf\x0f\xbfO',) | 0
>> Mon May 31 11:42:23 2021 | (b'\xbeo\xbf\x8f',) | (49103, 49071, 49071, 49071, 49071, 49071, 49071, 49071) | (b'\xbf\xaf\xbf\xaf\xbf\xaf\xbf\xaf\xbf\xaf\xbf\xaf',) | 0
>> Mon May 31 11:42:24 2021 | (b'\xbe\xef\xc0\x0f',) | (49263, 49263, 49231, 49167, 49167, 49231, 49167, 49231) | (b'\xc0\x0f\xc0\x0f\xc0\x0f\xc0\x0f\xc0O\xc0\x0f',) | 0
>> Mon May 31 11:42:25 2021 | (b'\xbfo\xc0\xaf',) | (49391, 49359, 49327, 49327, 49327, 49327, 49359, 49327) | (b'\xc0\xcf\xc0\xcf\xc0\xcf\xc0\xcf\xc0\xcf\xc0\xcf',) | 0
>> Mon May 31 11:42:26 2021 | (b'\xbf\xef\xc0\xef',) | (49455, 49455, 49455, 49455, 49455, 49391, 49391, 49455) | (b'\xc1/\xc1/\xc1/\xc1/\xc1/\xc1/',)       | 0
>> Mon May 31 11:42:27 2021 | (b'\xc0o\xc1o',) | (49583, 49583, 49583, 49583, 49519, 49519, 49519, 49551) | (b'\xc1\x8f\xc1\xaf\xc1\x8f\xc1\xaf\xc1\xaf\xc1\xaf',) | 0
>> Mon May 31 11:42:28 2021 | (b'\xc0\xcf\xc1\xef',) | (49679, 49711, 49647, 49647, 49647, 49647, 49647, 49647) | (b'\xc1\xef\xc1\xef\xc1\xef\xc2\x0f\xc2/\xc2/',) | 0
>> Mon May 31 11:42:29 2021 | (b'\xc1/\xc2/',) | (49775, 49839, 49775, 49775, 49775, 49775, 49775, 49775) | (b'\xc2o\xc2o\xc2o\xc2o\xc2o\xc2o',)       | 0
>> Mon May 31 11:42:30 2021 | (b'\xc1\xaf\xc2\xaf',) | (49903, 49871, 49903, 49871, 49903, 49871, 49903, 49903) | (b'\xc2\xef\xc2\xef\xc2\xef\xc2\xef\xc2\xef\xc2\xef',) | 0
>> Mon May 31 11:42:31 2021 | (b'\xc1\xef\xc3\x0f',) | (50031, 49999, 50031, 49999, 49999, 49999, 49999, 49999) | (b'\xc3O\xc3O\xc3/\xc3/\xc3O\xc3/',)       | 0
>> Mon May 31 11:42:32 2021 | (b'\xc2o\xc3o',) | (50095, 50063, 50095, 50031, 50063, 50095, 50095, 50095) | (b'\xc3\xaf\xc3\xaf\xc3\xcf\xc3\xaf\xc3\xaf\xc3\xaf',) | 0
>> Mon May 31 11:42:33 2021 | (b'\xc2\xcf\xc3\xef',) | (50191, 50191, 50191, 50191, 50159, 50159, 50191, 50191) | (b'\xc4/\xc4\x0f\xc4\x0f\xc4/\xc4\x0f\xc4\x0f',) | 0
