>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri Jun  4 13:57:16 2021 | (b'\x93o\x92o',) | (37230, 36943, 36879, 37071, 37359, 37807, 38255, 38703) | (b'\x98o\x98\xef\x98\xaf\x97\x8f\x95\xef\x94/',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x97\xcf\x98\xef',) | (39215, 38991, 38575, 38095, 37647, 37295, 37071, 37103) | (b'\x91\xcf\x93\x0f\x94\xef\x96\xaf\x98O\x99O',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x98\xaf\x98\x8f',) | (38799, 38351, 37871, 37487, 37263, 37231, 37423, 37775) | (b'\x95o\x97/\x98\xcf\x99\xef\x9a/\x99\xaf',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x90\xad\x90\x0f',) | (36879, 36968, 37167, 37551, 37999, 38479, 38831, 39023) | (b'\x98\x8f\x97\xef\x96\x8f\x94\xef\x93\x0f\x91o',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x95\xef\x95\x0f',) | (37839, 37391, 37071, 36943, 37007, 37263, 37679, 38127) | (b'\x96\xcf\x98/\x98\xef\x98\xef\x98O\x96\xcf',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x96\xef\x98/',) | (39087, 38895, 38511, 38063, 37583, 37199, 36969, 36911) | (b'\x90\xcf\x92\x0f\x93\xcf\x95\x8f\x97O\x98o',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x96\x8f\x98O',) | (39215, 39119, 38863, 38415, 37967, 37519, 37167, 36975) | (b'\x90\xaf\x91\x8f\x93\x0f\x94\xef\x96\xaf\x98/',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x93O\x92o',) | (37359, 37295, 37455, 37775, 38255, 38703, 39151, 39439) | (b'\x9a\xaf\x9a/\x99/\x97o\x95\xaf\x93\xef',) | 0
>> Fri Jun  4 13:57:16 2021 | (b'\x97O\x98o',) | (38927, 38639, 38159, 37711, 37263, 36975, 36847, 36943) | (b'\x91o\x93\x0f\x94\xcf\x96\x8f\x97\xef\x98\x8f',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x91\xef\x94O',) | (38575, 38927, 39183, 39183, 39023, 38671, 38255, 37775) | (b'\x91\xef\x90\xcf\x90o\x90\xcf\x91\xef\x93o',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x96\xaf\x98O',) | (39247, 39151, 38831, 38415, 37967, 37519, 37167, 36975) | (b'\x90\xaf\x91\x8f\x93\x0f\x94\xef\x96\xaf\x98/',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x8f\x8d\x91/',) | (37743, 38191, 38639, 38959, 39183, 39151, 38927, 38575) | (b'\x94\xef\x93\x0f\x91\x8f\x90\xaa\x90o\x91\x0f',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x90O\x91\x8f',) | (37711, 38127, 38607, 39055, 39375, 39503, 39439, 39215) | (b'\x97\x8f\x95\xcf\x93\xef\x92o\x91\xaf\x91\x8f',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x96\xcf\x98/',) | (39151, 38991, 38639, 38191, 37743, 37295, 37007, 36911) | (b'\x90\x8f\x91\xaf\x93O\x95\x0f\x96\xef\x98/',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x92\xac\x94\xef',) | (38671, 38991, 39087, 38991, 38735, 38319, 37871, 37391) | (b'\x90\xef\x8f\xef\x90\x0f\x91\x0f\x92\xac\x94/',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x94o\x93O',) | (37423, 37103, 36943, 37007, 37263, 37647, 38127, 38575) | (b'\x98/\x98\xef\x98\xef\x98O\x96\xcf\x95\x0f',) | 0
>> Fri Jun  4 13:57:17 2021 | (b'\x91/\x90\xce',) | (37071, 37199, 37455, 37839, 38319, 38767, 39119, 39343) | (b'\x99o\x98\xaf\x97O\x95o\x93\xaf\x92\x0f',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x94o\x96\xcf',) | (39119, 39375, 39375, 39215, 38895, 38479, 37999, 37583) | (b'\x91\xaf\x91/\x91\xaf\x92\xaf\x94o\x96O',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x96/\x95O',) | (37935, 37487, 37103, 36943, 36974, 37167, 37551, 37999) | (b'\x96O\x97\xcf\x98\xaf\x98\xcf\x98O\x96\xef',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x91o\x93\xaf',) | (38415, 38863, 39151, 39215, 39151, 38863, 38447, 37999) | (b'\x92\xaf\x91/\x90\x8f\x90\xaf\x91\xaf\x93\x0f',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x93\x0f\x92/',) | (37167, 36943, 36943, 37167, 37487, 37935, 38447, 38863) | (b'\x98\xaf\x99\x0f\x98\x8f\x97o\x95\xaf\x93\xcf',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x8f\xaf\x90o',) | (37327, 37679, 38127, 38607, 39023, 39279, 39343, 39215) | (b'\x97\xef\x96O\x94\x8f\x92\xaf\x91o\x90\xcf',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x90O\x91O',) | (37583, 37999, 38479, 38959, 39311, 39503, 39503, 39311) | (b'\x98\x0f\x96O\x94o\x92\xef\x91\xcf\x91\x8f',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x8f\xcf\x8f\x8f',) | (36815, 36975, 37295, 37743, 38191, 38639, 38927, 39087) | (b'\x98o\x97o\x95\xaf\x93\xef\x92/\x90\xcf',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x97\xcf\x98O',) | (38927, 38543, 38095, 37615, 37199, 36975, 36943, 37135) | (b'\x92o\x94\x0f\x96\x0f\x97\xaf\x98\xaf\x99\x0f',) | 0
>> Fri Jun  4 13:57:18 2021 | (b'\x97\xcf\x97\xaf',) | (38607, 38159, 37711, 37295, 37035, 36943, 37103, 37423) | (b'\x93\xcf\x95\xaf\x97o\x98\x8f\x99/\x98\xef',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x93O\x95\x8f',) | (38863, 39151, 39247, 39151, 38863, 38447, 37999, 37551) | (b'\x91O\x90o\x90\xcf\x91\xaf\x93\x0f\x94\xef',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x90\x8e\x91\x8f',) | (37679, 38095, 38575, 39023, 39343, 39535, 39503, 39279) | (b'\x97\xef\x96O\x94o\x92\xef\x91\xef\x91\xcf',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x91\xaf\x94\x0f',) | (38511, 38895, 39087, 39119, 38959, 38607, 38191, 37711) | (b'\x91\xaf\x90\x8f\x90J\x90\xaf\x91\xcf\x93o',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x90\xcf\x93\x0f',) | (38255, 38671, 39023, 39151, 39087, 38863, 38447, 38031) | (b'\x92\xcf\x91N\x90o\x90O\x91/\x92n',)    | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x92\x8f\x91\xaf',) | (37135, 37039, 37135, 37423, 37839, 38319, 38767, 39087) | (b'\x99o\x99/\x98O\x96\xcf\x95\x0f\x93O',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x90N\x90O',) | (37103, 37391, 37775, 38255, 38703, 39087, 39311, 39343) | (b'\x98\xef\x97\x8f\x95\xcf\x93\xef\x92O\x91/',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x95\xef\x98\x0f',) | (39343, 39439, 39311, 39023, 38607, 38127, 37679, 37357) | (b'\x91/\x91o\x92o\x93\xef\x95\xaf\x97\x8f',) | 0
>> Fri Jun  4 13:57:19 2021 | (b'\x95o\x94o',) | (37647, 37263, 36975, 36879, 37070, 37359, 37775, 38255) | (b'\x97/\x98o\x98\xef\x98\xaf\x97\xcf\x96/',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x97\x8f\x97\x8f',) | (38607, 38159, 37679, 37295, 36975, 36879, 37039, 37327) | (b'\x93o\x95/\x96\xef\x98/\x98\xef\x98\xaf',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x92\xef\x91\xef',) | (37135, 36911, 36911, 37071, 37423, 37871, 38351, 38767) | (b'\x98\x8f\x98\xef\x98o\x97O\x95\x8f\x93\xcf',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x92\xef\x92/',) | (37263, 37167, 37295, 37583, 37999, 38479, 38927, 39279) | (b'\x99\xef\x99\xaf\x98\xcf\x97O\x95o\x93\xaf',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x91\xcf\x93\xef',) | (38479, 38927, 39279, 39439, 39407, 39183, 38831, 38351) | (b'\x94\x0f\x92\x8f\x91\x8f\x91l\x92\x0f\x93o',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x92\xcf\x91\xcf',) | (37103, 36879, 36879, 37103, 37423, 37871, 38319, 38735) | (b'\x98o\x98\xaf\x98/\x97\x0f\x95o\x93\x8f',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x96\xcf\x96\x0f',) | (38095, 37647, 37263, 37039, 37039, 37231, 37551, 38031) | (b'\x96o\x97\xef\x98\xef\x99O\x98\xcf\x97\xaf',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x93\xef\x96O',) | (38991, 39215, 39183, 39023, 38639, 38223, 37743, 37327) | (b'\x90\xaf\x90m\x90\xef\x92\x0f\x93\xcf\x95\x8f',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x96O\x95o',) | (37903, 37519, 37167, 37039, 37167, 37455, 37871, 38351) | (b'\x97\x8f\x98\xef\x99\x8f\x99o\x98\x8f\x97\x0f',) | 0
>> Fri Jun  4 13:57:20 2021 | (b'\x90o\x91\x8f',) | (37711, 38127, 38607, 39055, 39407, 39535, 39503, 39279) | (b'\x97\xef\x96/\x94O\x92\xcf\x91\xcf\x91\xaf',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x8f/\x8fl',) | (36975, 37263, 37679, 38127, 38575, 38927, 39087, 39055) | (b'\x97\xaf\x96/\x94o\x92\xaf\x91/\x90/',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x8fo\x8f\x8f',) | (36943, 37199, 37583, 37999, 38479, 38831, 39055, 39087) | (b'\x98\x0f\x96\xaf\x94\xef\x93/\x91\x8f\x90o',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x8f\xaf\x8f\xef',) | (37071, 37359, 37743, 38191, 38671, 39055, 39247, 39215) | (b'\x98O\x96\xef\x95/\x93O\x91\xcf\x90\xaf',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x97\xef\x99\x0f',) | (39247, 38991, 38575, 38095, 37647, 37263, 37071, 37103) | (b'\x91\xcf\x93/\x95\x0f\x96\xef\x98o\x99o',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x90\xaf\x92O',) | (38031, 38543, 38991, 39311, 39471, 39407, 39183, 38831) | (b'\x95\xcf\x93\xef\x92o\x91o\x91n\x92/',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x97o\x98o',) | (39023, 38735, 38287, 37839, 37391, 37098, 36943, 37007) | (b'\x91\x8f\x93\x0f\x94\xcf\x96\xaf\x98\x0f\x98\xef',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x90/\x8f\xec',) | (36943, 37103, 37423, 37839, 38319, 38735, 39055, 39183) | (b'\x98\xaf\x97\xaf\x96\x0f\x94O\x92\x8f\x91\x0f',) | 0
>> Fri Jun  4 13:57:21 2021 | (b'\x97\xef\x98O',) | (38767, 38383, 37903, 37455, 37135, 36975, 37039, 37295) | (b'\x93/\x94\xef\x96\xaf\x98/\x99\x0f\x99\x0f',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x98\xaf\x99/',) | (39151, 38767, 38319, 37871, 37455, 37231, 37167, 37358) | (b'\x93\x0f\x94\xef\x96\xaf\x98o\x99o\x99\xcf',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x90/\x91\xef',) | (37903, 38383, 38831, 39151, 39375, 39343, 39119, 38767) | (b'\x95\xaf\x93\xcf\x92O\x91O\x91\x0f\x91\xaf',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x95\xaf\x97\x8f',) | (39119, 39087, 38831, 38447, 37999, 37551, 37135, 36943) | (b'\x90\x0f\x90\xcf\x92\x0f\x93\xcf\x95\x8f\x97/',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x95\xcf\x97\xaf',) | (39151, 39151, 38959, 38575, 38127, 37647, 37263, 37007) | (b'\x90O\x90\xed\x92/\x93\xef\x95\xaf\x97o',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x96\xaf\x98\x0f',) | (39119, 38927, 38607, 38159, 37711, 37263, 36975, 36879) | (b'\x90\x8f\x91\xaf\x93/\x95\x0f\x96\xcf\x98\x0f',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x90K\x91\xef',) | (37935, 38447, 38863, 39151, 39311, 39247, 38991, 38607) | (b'\x95\x0f\x93O\x91\xcf\x90\xef\x90\xef\x91\xcf',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x90O\x91\x0f',) | (37551, 37935, 38415, 38863, 39215, 39439, 39471, 39311) | (b'\x98/\x96o\x94\xaf\x92\xef\x91\xcf\x91o',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x93\x0f\x92\x0f',) | (37135, 36910, 36847, 36975, 37359, 37775, 38255, 38639) | (b'\x98/\x98\xaf\x98O\x97/\x95\xaf\x93\xcf',) | 0
>> Fri Jun  4 13:57:22 2021 | (b'\x96o\x98\x0f',) | (39183, 39087, 38799, 38383, 37935, 37487, 37135, 36975) | (b'\x90\x8f\x91o\x92\xef\x94\xaf\x96o\x97\xef',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x8f\xcd\x90\x0f',) | (37135, 37423, 37807, 38287, 38735, 39087, 39247, 39215) | (b'\x98O\x96\xcf\x95\x0f\x93O\x91\xcf\x90\xcf',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x96\xcf\x98o',) | (39247, 39119, 38831, 38383, 37903, 37487, 37167, 36975) | (b'\x90\xcf\x91\xcf\x93O\x95\x0f\x96\xef\x98O',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x97\xef\x97/',) | (38383, 37903, 37551, 37327, 37295, 37551, 37871, 38351) | (b'\x97\xaf\x99/\x9a/\x9ao\x99\xef\x98\xaf',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x96\x0f\x95/',) | (37871, 37423, 37100, 36911, 36975, 37199, 37551, 38031) | (b'\x96o\x97\xcf\x98\xaf\x98\xcf\x98/\x96\xcf',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x97/\x98/',) | (38991, 38703, 38255, 37807, 37359, 37007, 36847, 36911) | (b'\x91/\x92\xaf\x94O\x96O\x97\xcf\x98\x8f',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x97\x0f\x98o',) | (39215, 39023, 38671, 38223, 37775, 37359, 37071, 37007) | (b'\x91\x0f\x92/\x93\xcf\x95\xaf\x97o\x98\xaf',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x92/\x94o',) | (38607, 39023, 39279, 39375, 39215, 38927, 38543, 38063) | (b'\x92\xef\x91\x8f\x90\xef\x91O\x92O\x93\xcf',) | 0
>> Fri Jun  4 13:57:23 2021 | (b'\x98\x0f\x99O',) | (39407, 39183, 38863, 38383, 37903, 37519, 37263, 37167) | (b'\x91\xcf\x93\x0f\x94\xcf\x96\xaf\x98O\x99\x8f',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x8f\xcc\x91\xaf',) | (37871, 38319, 38735, 39055, 39151, 39087, 38799, 38383) | (b'\x94/\x92o\x91\x0f\x90O\x90o\x91O',)    | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x90\xee\x93\x0f',) | (38287, 38735, 39023, 39151, 39087, 38863, 38447, 37999) | (b'\x92\xaf\x91/\x90j\x90O\x91/\x92o',)    | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x94\xef\x97\x0f',) | (39087, 39183, 39087, 38767, 38351, 37903, 37487, 37103) | (b'\x90O\x90o\x91o\x92\xef\x94\xaf\x96\x8f',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x95/\x94\x0f',) | (37615, 37295, 37135, 37231, 37519, 37903, 38415, 38863) | (b'\x99/\x99\xef\x99\xcf\x99\x0f\x97\xaf\x95\xef',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x90N\x91O',) | (37679, 38095, 38575, 39023, 39343, 39503, 39407, 39183) | (b'\x97\x8f\x95\xcf\x93\xef\x92o\x91\x8f\x91\x8f',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x94O\x93O',) | (37422, 37071, 36847, 36879, 37135, 37519, 37935, 38383) | (b'\x97o\x98o\x98\xaf\x98\x0f\x96\xcf\x95\x0f',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x95o\x94o',) | (37679, 37263, 37007, 36974, 37103, 37423, 37871, 38319) | (b'\x97o\x98\x8f\x99\x0f\x98\xcf\x97\xaf\x96/',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x97\xaf\x98o',) | (39023, 38735, 38255, 37775, 37359, 37071, 36943, 37039) | (b'\x91\xaf\x93O\x95/\x96\xef\x98O\x99\x0f',) | 0
>> Fri Jun  4 13:57:24 2021 | (b'\x97\xef\x98\x8f',) | (38927, 38575, 38095, 37647, 37263, 37039, 37032, 37231) | (b'\x92\xaf\x94o\x96O\x97\xef\x98\xef\x99/',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x99O\x99\xcf',) | (39311, 38959, 38511, 37999, 37647, 37359, 37327, 37487) | (b'\x93\xaf\x95o\x97O\x98\xef\x9a/\x9a\x8f',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x93\x8f\x95\xcf',) | (38863, 39119, 39119, 38991, 38639, 38159, 37743, 37295) | (b'\x90o\x90\x0f\x90\xa8\x91\xaf\x93O\x95/',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x8e\xef\x8f\xa8',) | (37103, 37487, 37935, 38383, 38767, 39023, 39119, 38991) | (b'\x97\x0f\x95o\x93\x8f\x91\xef\x90\xae\x90\x0f',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x96\xaf\x95\xcf',) | (38063, 37583, 37231, 37039, 37071, 37295, 37679, 38127) | (b'\x96\xaf\x98O\x99O\x99o\x98\xaf\x97o',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x8f\xcf\x91o',) | (37743, 38255, 38671, 39055, 39279, 39279, 39119, 38767) | (b'\x95\xaf\x93\xef\x92/\x91\x0f\x90\xcf\x91/',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x96\x8f\x98\x8f',) | (39407, 39407, 39215, 38863, 38415, 37967, 37551, 37263) | (b'\x91O\x91\xcf\x93\x0f\x94\xaf\x96\x8f\x98O',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x96\xef\x98O',) | (39119, 38959, 38575, 38127, 37679, 37263, 37006, 36939) | (b'\x90\xaf\x91\xef\x93\x8f\x95o\x97\x0f\x98o',) | 0
>> Fri Jun  4 13:57:25 2021 | (b'\x8f\xef\x92\x0f',) | (37999, 38479, 38863, 39087, 39119, 38959, 38639, 38191) | (b'\x93o\x91\xaf\x90\x8f\x90\x0f\x90\x8f\x91\x8f',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x97O\x97\x0f',) | (38447, 37967, 37519, 37135, 36943, 36943, 37135, 37486) | (b'\x94\x0f\x96\x0f\x97\xaf\x98\x8f\x98\xef\x98o',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x8f\xef\x91\xaf',) | (37839, 38287, 38767, 39087, 39311, 39311, 39119, 38735) | (b'\x95\xaf\x93\xcf\x92/\x91/\x90\xcf\x91o',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x90\x0f\x91O',) | (37647, 38095, 38575, 38991, 39311, 39471, 39375, 39151) | (b'\x97O\x95o\x93\xaf\x92/\x91o\x91o',)    | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x91O\x93\xaf',) | (38383, 38767, 39023, 39087, 38959, 38639, 38223, 37743) | (b'\x91\xcf\x90\x8f\x90\x0f\x90l\x91O\x92\xef',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x96O\x95\x8f',) | (37967, 37519, 37167, 36975, 37007, 37231, 37583, 38063) | (b'\x96o\x97\xef\x98\xef\x98\xef\x98o\x97/',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x8f\xce\x91\x8f',) | (37871, 38319, 38735, 39055, 39183, 39119, 38863, 38447) | (b'\x94o\x92\xaf\x91O\x90o\x90\x8f\x91O',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x92/\x91o',) | (37103, 37039, 37231, 37519, 37967, 38447, 38863, 39151) | (b'\x99o\x99\x0f\x98\x0f\x96\x8f\x94\xaf\x92\xef',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x97o\x96\x8f',) | (38223, 37775, 37423, 37295, 37359, 37615, 38031, 38511) | (b'\x98/\x99\xaf\x9ao\x9aO\x99\xaf\x98\x0f',) | 0
>> Fri Jun  4 13:57:26 2021 | (b'\x97O\x98o',) | (38895, 38575, 38127, 37647, 37231, 36937, 36847, 36943) | (b'\x91o\x93\x0f\x95\x0f\x96\xaf\x97\xef\x98\x8f',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x95\x8f\x97o',) | (39119, 39119, 38927, 38543, 38095, 37615, 37231, 36943) | (b'\x90/\x90\xaf\x91\xef\x93\x8f\x95o\x97\x0f',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x95\x8f\x94\xaf',) | (37711, 37327, 37039, 36972, 37135, 37423, 37871, 38319) | (b'\x97O\x98\xaf\x99/\x98\xef\x97\xef\x96O',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x90\x0f\x92\x0f',) | (37999, 38479, 38863, 39087, 39151, 39023, 38703, 38287) | (b'\x93\xaf\x91\xef\x90\xcf\x90O\x90\xa5\x91\xaf',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x92\xcf\x92\x0f',) | (37295, 37263, 37455, 37807, 38255, 38735, 39151, 39439) | (b'\x9ao\x99\xef\x98\xcf\x97/\x95O\x93\x8f',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x8f/\x8f\x8f',) | (37039, 37359, 37807, 38255, 38671, 39023, 39151, 39087) | (b'\x97\xcf\x96/\x94o\x92\xaf\x91\x0f\x90O',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x8fo\x91O',) | (37743, 38223, 38639, 38959, 39087, 39023, 38767, 38351) | (b'\x94\x0f\x92o\x90\xef\x90\x0f\x90/\x90\xef',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x91\x8f\x90\xef',) | (37007, 37007, 37229, 37551, 37999, 38511, 38895, 39151) | (b'\x99O\x98\xcf\x97\xaf\x95\xef\x94/\x92o',) | 0
>> Fri Jun  4 13:57:27 2021 | (b'\x98O\x98o',) | (38863, 38415, 37967, 37519, 37199, 37071, 37167, 37423) | (b'\x93\xef\x95\xaf\x97o\x98\xcf\x99\xaf\x99o',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x92\xcf\x91\xef',) | (37231, 37167, 37295, 37615, 38063, 38543, 38991, 39279) | (b'\x9a\x0f\x99\xaf\x98\xaf\x97/\x95O\x93o',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x95\x0f\x97/',) | (39119, 39215, 39087, 38767, 38351, 37903, 37487, 37103) | (b'\x90O\x90\xaf\x91\xae\x93\x0f\x94\xef\x96\xaf',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x8f\x0f\x90\xaf',) | (37551, 37999, 38447, 38863, 39087, 39151, 39023, 38703) | (b'\x95o\x93\xaf\x91\xef\x90\xaf\x90/\x90\x8f',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x91o\x90\xaf',) | (36911, 36879, 37071, 37359, 37807, 38255, 38671, 39023) | (b'\x98\xaf\x98o\x97o\x95\xaf\x93\xef\x92/',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x94\xcf\x93\xcf',) | (37551, 37199, 37039, 37103, 37359, 37711, 38191, 38639) | (b'\x98o\x99o\x99o\x98\xaf\x97O\x95\x8f',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x96\xcf\x95\xcf',) | (38031, 37647, 37359, 37263, 37455, 37775, 38223, 38703) | (b'\x98\xef\x99\xef\x9ao\x9a\x0f\x99/\x97o',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x8e\xcf\x90/',) | (37423, 37871, 38319, 38735, 38991, 39087, 38927, 38671) | (b'\x95o\x93\x8f\x91\xcf\x90\xa8\x90\x0f\x90O',) | 0
>> Fri Jun  4 13:57:28 2021 | (b'\x97\xaf\x98o',) | (39023, 38671, 38223, 37743, 37327, 37039, 36943, 37071) | (b'\x91\xef\x93o\x95O\x97\x0f\x98\x8f\x99/',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x8f\x8f\x8f\xaf',) | (37007, 37293, 37679, 38127, 38575, 38927, 39151, 39151) | (b'\x98O\x96\xcf\x95\x0f\x93O\x91\xaf\x90\x8f',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x96/\x98\x0f',) | (39215, 39151, 38895, 38511, 38063, 37583, 37199, 36975) | (b'\x90k\x91/\x92o\x94/\x96/\x97\xcf',)    | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x96\xaf\x98\xcf',) | (39535, 39599, 39407, 39087, 38703, 38191, 37775, 37455) | (b'\x91\xaf\x91\xef\x93\x0f\x94\xaf\x96\x8f\x98o',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x95\x8f\x94\xaf',) | (37743, 37327, 37007, 36879, 36975, 37231, 37647, 38127) | (b'\x96\xaf\x98\x0f\x98\xef\x98\xaf\x97\xef\x96o',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x91\xae\x93\xef',) | (38479, 38831, 39023, 39055, 38895, 38511, 38095, 37615) | (b'\x91n\x90M\x8f\xef\x90o\x91\x8f\x93o',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x96\xaf\x98O',) | (39215, 39119, 38831, 38383, 37935, 37487, 37103, 36968) | (b'\x90\xaf\x91\x8f\x93\x0f\x94\xef\x96\xaf\x98/',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x8f\xaa\x91O',) | (37775, 38255, 38671, 39023, 39183, 39183, 38991, 38575) | (b'\x94\xef\x93/\x91\x8f\x90\xaf\x90\x8f\x91/',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x93/\x92o',) | (37295, 37167, 37263, 37519, 37967, 38447, 38895, 39247) | (b'\x99\xef\x99\xef\x99\x0f\x97\x8f\x95\xcf\x93\xef',) | 0
>> Fri Jun  4 13:57:29 2021 | (b'\x98o\x98o',) | (38799, 38351, 37871, 37487, 37231, 37135, 37327, 37615) | (b'\x94\xaf\x96o\x98/\x99o\x99\xcf\x99o',) | 0
>> Fri Jun  4 13:57:30 2021 | (b'\x97\x0f\x98o',) | (39087, 38895, 38511, 38063, 37583, 37198, 36969, 36911) | (b'\x90\xef\x92/\x93\xef\x95\xaf\x97o\x98o',) | 0
>> Fri Jun  4 13:57:30 2021 | (b'\x97o\x97o',) | (38543, 38095, 37615, 37199, 36943, 36879, 37039, 37327) | (b'\x93o\x95O\x97\x0f\x98O\x98\xcf\x98\x8f',) | 0
