>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri May 28 15:57:14 2021 | (b'\xbbo\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47951, 47983, 47951) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:14 2021 | (b'\xb9\xaf\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47855, 47887) | (b'\xbb\x0f\xbb/\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:14 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 44986, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:14 2021 | (b'\xba/\xba/',) | (47695, 47695, 47727, 47695, 47727, 47695, 47727, 47695) | (b'\xbaO\xbaO\xbaO\xbaO\xbaO\xbaO',)       | (1.153211906533711e+29,)
>> Fri May 28 15:57:14 2021 | (b'\xb8\xaf\xb9\xaf',) | (47599, 47599, 47599, 47599, 47599, 47599, 47599, 47599) | (b'\xb9\xef\xb9\xef\xba\x0f\xb9\xef\xb9\xef\xb9\xef',) | (-1.1508906745127213e+29,)
>> Fri May 28 15:57:14 2021 | (b'\xb9\xaf\xb9\xaf',) | (47535, 47535, 47503, 47535, 47471, 47535, 47535, 47567) | (b'\xb9\xaf\xb9\xcf\xb9\xaf\xb9\xaf\xb9\xcf\xb9\xaf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xef\xbb\xef\xbb',) | (61371, 61371, 61372, 4028, 12220, 12220, 12220, 4028) | (b'/\xbc\x0f\xbc/\xbc\x0f\xbc\x0f\xbc/\xbb',) | (-0.02926441840827465,)
>> Fri May 28 15:57:15 2021 | (b'\xba/\xbb\x0f',) | (48047, 47983, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xbb/\xbbO',) | (47951, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xcf\xba\xef\xba',) | (44986, 53178, 53178, 53178, 61370, 53178, 61370, 61370) | (b'\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba',) | (-0.001828996348194778,)
>> Fri May 28 15:57:15 2021 | (b'\xb9O\xba/',) | (47791, 47791, 47791, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xba\xaf',)    | (-3.39580641384174e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xba/\xba/',) | (47663, 47663, 47663, 47663, 47663, 47663, 47663, 47663) | (b'\xba/\xbaO\xbaO\xbaO\xbao\xba/',)       | (3.388985203578443e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xcf\xb9\xcf\xb9',) | (53177, 53177, 53177, 53177, 53177, 53177, 61369, 53177) | (b'\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9',) | (-0.00045724163646809757,)
>> Fri May 28 15:57:15 2021 | (b'\xb8/\xb9/',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47471) | (b'\xb9o\xb9o\xb9o\xb9o\xb9o\xb9o',)       | (1.1477958244145078e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xbb\xcf\xbb\xcf',) | (48079, 48079, 48079, 48079, 48079, 48079, 48047, 48047) | (b'\xbb\xcf\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xef',) | (-6301906432.0,)
>> Fri May 28 15:57:15 2021 | (b'/\xbbO\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 20411, 28603) | (b'O\xbbO\xbbo\xbbO\xbbo\xbbo\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:15 2021 | (b'\xb9\xaf\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47855, 47855) | (b'\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xba\xaf\xba\xaf',) | (47823, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:15 2021 | (b'/\xba/\xba',) | (20410, 12218, 12218, 20410, 12218, 12218, 28602, 12218) | (b'O\xba/\xbaO\xbaO\xbao\xbao\xba',)       | (-0.0009144907235167921,)
>> Fri May 28 15:57:15 2021 | (b'\xb8\xaf\xb9o',) | (47599, 47567, 47599, 47599, 47599, 47599, 47599, 47599) | (b'\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xcf\xb9\xaf',) | (-3.3798899790049575e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xb9o\xb9\xaf',) | (47535, 47567, 47535, 47535, 47535, 47535, 47471, 47471) | (b'\xb9o\xb9\xaf\xb9o\xb9\xaf\xb9\xaf\xb9\xcf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xaf\xbb\xaf\xbb',) | (44987, 53179, 44987, 44987, 53179, 53179, 53179, 53179) | (b'\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb',) | (-0.006339527200907469,)
>> Fri May 28 15:57:15 2021 | (b'\xba\x0f\xba\xef',) | (47983, 47983, 47983, 47951, 47983, 47951, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xbb\x0f\xbb\x0f',) | (47855, 47855, 47887, 47855, 47855, 47887, 47887, 47919) | (b'\xbb/\xbb/\xbb/\xbb/\xbb/\xbb/',)       | (1.8458008767346204e-29,)
>> Fri May 28 15:57:15 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 44986, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xcf\xba\xaf\xba\xcf\xba\xaf\xba\xcf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:15 2021 | (b'\xb8\xef\xb9\xef',) | (47727, 47695, 47727, 47695, 47727, 47695, 47727, 47695) | (b'\xbao\xbaO\xbaO\xbaO\xba/\xba/',)       | (3.3867114668240106e-10,)
>> Fri May 28 15:57:15 2021 | (b'o\xb9o\xb9',) | (44985, 44985, 44985, 44985, 44985, 44985, 44985, 44985) | (b'\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:15 2021 | (b'\xbao\xbbo',) | (48079, 48047, 48047, 48047, 48079, 48047, 48047, 48079) | (b'\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf',) | (-6301906432.0,)
>> Fri May 28 15:57:15 2021 | (b'\xbb\x8f\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbb\x8f\xbbo',)    | (-1.8507312573922517e-29,)
>> Fri May 28 15:57:15 2021 | (b'\xef\xba\xef\xba',) | (61370, 61370, 61370, 61370, 61371, 4026, 61370, 61371) | (b'/\xbb\x0f\xbb/\xbb\x0f\xbb\x0f\xbb\x0f\xbb',) | (-0.0018289702711626887,)
>> Fri May 28 15:57:15 2021 | (b'\xb9O\xbaO',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xbao\xbao',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xb9\xef\xb9\xef',) | (47599, 47599, 47599, 47599, 47599, 47631, 47631, 47663) | (b'\xba\x0f\xba\x0f\xba\x0f\xba\x0f\xb9\xef\xb9\xef',) | (1.843335385479251e-29,)
>> Fri May 28 15:57:15 2021 | (b'\xb8O\xb9O',) | (47535, 47535, 47535, 47535, 47503, 47471, 47471, 47535) | (b'\xb9o\xb9o\xb9\xaf\xb9o\xb9o\xb9\xaf',) | (-3.3730687687416605e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xaf\xbb\xaf\xbb',) | (44987, 44987, 53179, 53179, 53179, 53179, 53179, 53179) | (b'\xcf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb',) | (-0.005362964700907469,)
>> Fri May 28 15:57:15 2021 | (b'\xbb/\xbbo',) | (47919, 47951, 47919, 47919, 47951, 47919, 47919, 47951) | (b'\xbbO\xbbo\xbbO\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xb9o\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47855, 47823) | (b'\xba\xef\xba\xcf\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:15 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 44986, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:15 2021 | (b'\xba/\xba/',) | (47663, 47663, 47663, 47663, 47663, 47663, 47663, 47663) | (b'\xba/\xba/\xba/\xba/\xba/\xba/',)       | (3.3867114668240106e-10,)
>> Fri May 28 15:57:15 2021 | (b'\xb8\xaf\xb9o',) | (47599, 47567, 47567, 47567, 47567, 47567, 47567, 47567) | (b'\xb9\xcf\xb9\xcf\xb9\xef\xb9\xcf\xb9\xef\xb9\xcf',) | (-1.150116961988168e+29,)
>> Fri May 28 15:57:15 2021 | (b'o\xbao\xba',) | (44986, 28602, 28602, 28602, 28602, 28602, 28602, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:16 2021 | (b'\xbb\xaf\xbbo',) | (47983, 48015, 47983, 47983, 48047, 48047, 48047, 48079) | (b'\xbb\xaf\xbb\xaf\xbb\xcf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xb9\xef\xba\xef',) | (47983, 47951, 47951, 47951, 47919, 47919, 47919, 47919) | (b'\xbb/\xbb/\xbb/\xbb/\xbb/\xbb/',)       | (6285129216.0,)
>> Fri May 28 15:57:16 2021 | (b'\xba\xef\xba\xef',) | (47855, 47855, 47855, 47855, 47855, 47887, 47855, 47855) | (b'\xbb\x0f\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:16 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 44986, 28602, 28602, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:16 2021 | (b'\xb8\xef\xb9\xcf',) | (47663, 47663, 47663, 47631, 47663, 47631, 47663, 47663) | (b'\xba\x0f\xba/\xba/\xba/\xba/\xba/',)    | (3.3867114668240106e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xb9\xef\xb9\xef',) | (47599, 47599, 47599, 47599, 47599, 47599, 47599, 47599) | (b'\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef',) | (-1.1508906745127213e+29,)
>> Fri May 28 15:57:16 2021 | (b'o\xb9o\xb9',) | (28601, 28601, 28601, 28601, 28601, 28601, 28601, 44985) | (b'o\xb9o\xb9\xaf\xb9\x8f\xb9\xaf\xb9o\xb9',) | (-0.00022861895558889955,)
>> Fri May 28 15:57:16 2021 | (b'\xbao\xbbo',) | (48079, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.416270322187387e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xbbo\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (-3.40944911192409e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xef\xba\xef\xba',) | (61370, 61370, 61371, 4026, 61371, 4027, 4027, 12219) | (b'\x0f\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba',) | (-0.0005483021377585828,)
>> Fri May 28 15:57:16 2021 | (b'\xb9O\xbaO',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:16 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 28602, 20410, 20410, 20410) | (b'o\xbaO\xbao\xbao\xbao\xbao\xba',)       | (-0.0009144907235167921,)
>> Fri May 28 15:57:16 2021 | (b'\xef\xb9\xef\xb9',) | (61369, 61369, 61369, 61369, 61369, 61369, 61369, 61369) | (b'\xef\xba\x0f\xb9\xef\xba\x0f\xba/\xb9\xef\xba',) | (-0.001828940468840301,)
>> Fri May 28 15:57:16 2021 | (b'o\xb9O\xb9',) | (44985, 44985, 44985, 28601, 28601, 28601, 28601, 28601) | (b'o\xb9o\xb9o\xb9\xaf\xb9o\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:16 2021 | (b'\xef\xbb\xcf\xbb',) | (61371, 61371, 61371, 61371, 61371, 61371, 61372, 4027) | (b'\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb',) | (-0.007316104602068663,)
>> Fri May 28 15:57:16 2021 | (b'\xbbo\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbb\x8f\xbbo\xbbo\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xcf\xba\xcf\xbb',) | (4027, 4026, 61370, 61370, 61370, 61370, 61371, 4027) | (b'\x0f\xbb/\xbb/\xbb/\xbb/\xbb/\xbb',)    | (-0.0026814450975507498,)
>> Fri May 28 15:57:16 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 53178, 44986, 53178, 53178, 61370) | (b'\xcf\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba',) | (-0.0015848519979044795,)
>> Fri May 28 15:57:16 2021 | (b'\xbao\xbao',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47791) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:16 2021 | (b'\xaf\xb9\xaf\xba',) | (4025, 61369, 61369, 61369, 61369, 61369, 61369, 61370) | (b'\x0f\xba\x0f\xba/\xba\x0f\xba\x0f\xba/\xb9',) | (-0.000548287236597389,)
>> Fri May 28 15:57:16 2021 | (b'\xb9\xaf\xb9\xaf',) | (47535, 47535, 47535, 47535, 47535, 47567, 47567, 47599) | (b'\xb9\xcf\xb9\xcf\xb9\xef\xb9\xcf\xb9\xcf\xb9\xcf',) | (-6234796544.0,)
>> Fri May 28 15:57:16 2021 | (b'\xef\xbb\xef\xbb',) | (61371, 61371, 61371, 61371, 61371, 61371, 61371, 61371) | (b'\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbc',) | (-0.007316000293940306,)
>> Fri May 28 15:57:16 2021 | (b'\xbb/\xbb\x8f',) | (48047, 47983, 47983, 47983, 48015, 47983, 47983, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.40944911192409e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xbbO\xbbO',) | (47983, 47983, 47983, 47983, 47983, 47919, 47919, 47919) | (b'\xbb/\xbb/\xbb/\xbbO\xbbO\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:16 2021 | (b'\xaf\xba\xcf\xba',) | (53178, 61370, 53178, 61370, 53178, 53178, 61370, 53178) | (b'\xef\xba\xcf\xba\xef\xba\xef\xba\xef\xba\xef\xba',) | (-0.001584855723194778,)
>> Fri May 28 15:57:16 2021 | (b'\xba/\xba\xaf',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xba\xaf',)    | (-3.391258940332875e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xba/\xba/',) | (47663, 47663, 47695, 47663, 47663, 47663, 47663, 47663) | (b'\xba/\xba/\xba/\xba/\xba/\xba/',)       | (3.3867114668240106e-10,)
>> Fri May 28 15:57:16 2021 | (b'\xaf\xb9\xaf\xb9',) | (44985, 44985, 53177, 44985, 44985, 61369, 61369, 61369) | (b'\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xcf\xb9',) | (-0.00039620554889552295,)
>> Fri May 28 15:57:16 2021 | (b'\xba\xef\xbbo',) | (47983, 47983, 47951, 47919, 47919, 47919, 47951, 47919) | (b'\xbbO\xbbO\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:16 2021 | (b'\xbb\xcf\xbb\xaf',) | (48047, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf',) | (-6301906432.0,)
>> Fri May 28 15:57:16 2021 | (b'O\xbbO\xbb',) | (28603, 12219, 12219, 12219, 12219, 12219, 12219, 20411) | (b'O\xbbo\xbbo\xbbo\xbbo\xbbo\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:16 2021 | (b'\xbao\xba\xef',) | (47855, 47855, 47855, 47855, 47855, 47855, 47823, 47823) | (b'\xba\xcf\xba\xcf\xba\xcf\xba\xcf\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:16 2021 | (b'\xbao\xba\xaf',) | (47727, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:16 2021 | (b'/\xba/\xba',) | (28602, 12218, 12218, 12218, 4026, 12218, 4026, 12218) | (b'/\xba/\xbaO\xba/\xba/\xbaO\xba',)       | (-0.0009144888608716428,)
>> Fri May 28 15:57:16 2021 | (b'\xb9o\xb9\xef',) | (47599, 47599, 47567, 47535, 47535, 47567, 47567, 47567) | (b'\xb9\xcf\xb9\xcf\xb9\xcf\xb9\xef\xb9\xcf\xb9\xcf',) | (-6238990848.0,)
>> Fri May 28 15:57:16 2021 | (b'\xaf\xb9\xaf\xb9',) | (44985, 44985, 28601, 28601, 28601, 28601, 28601, 28601) | (b'o\xb9\x8f\xb9o\xb9\xaf\xb9\xaf\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:17 2021 | (b'\xbb\xaf\xbb\xaf',) | (48079, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf',) | (-6301906432.0,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xbbo\xbb',) | (20411, 28603, 20411, 20411, 20411, 20411, 28603, 12219) | (b'O\xbb/\xbbO\xbbO\xbbo\xbbO\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xba\xef\xba',) | (61370, 61371, 4026, 61371, 4027, 4027, 12219, 4026) | (b'\xef\xbb\x0f\xbb\x0f\xbb/\xbb\x0f\xbb\x0f\xbb',) | (-0.002193156396970153,)
>> Fri May 28 15:57:17 2021 | (b'\xba\xaf\xba\xaf',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xbao\xba',) | (12218, 12218, 12218, 12218, 4026, 12218, 12218, 12218) | (b'/\xba/\xba/\xba/\xbaO\xbaO\xba',)       | (-0.0007924204110167921,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xb9\xef\xb9',) | (53177, 61369, 61369, 61369, 61369, 61370, 12217, 61370) | (b'\x0f\xba\x0f\xba/\xb9\xef\xb9\xef\xb9\xef\xb9',) | (-0.00045724163646809757,)
>> Fri May 28 15:57:17 2021 | (b'\xb9o\xb9o',) | (47535, 47471, 47471, 47471, 47535, 47471, 47471, 47535) | (b'\xb9o\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:17 2021 | (b'o\xbb\xcf\xbb',) | (44987, 44987, 53179, 53179, 53179, 53179, 53179, 53179) | (b'\xcf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb',) | (-0.005362949799746275,)
>> Fri May 28 15:57:17 2021 | (b'o\xbbo\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 44987, 28603) | (b'\xaf\xbbo\xbbo\xbbo\xbbo\xbbo\xbb',)    | (-0.0036580224987119436,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xba\xef\xba',) | (61371, 4026, 61370, 61371, 4026, 61370, 61370, 61371) | (b'\x0f\xba\xef\xba\xef\xba\xef\xbb\x0f\xba\xef\xba',) | (-0.0026814898010343313,)
>> Fri May 28 15:57:17 2021 | (b'\xba\xaf\xba\xaf',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:17 2021 | (b'\xbao\xbao',) | (47727, 47727, 47727, 47727, 47727, 47695, 47695, 47695) | (b'\xbao\xbaO\xbao\xbao\xbao\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:17 2021 | (b'\xef\xb9\xef\xb9',) | (61369, 61369, 61369, 61369, 61369, 61370, 4026, 4026) | (b'/\xba\x0f\xba\x0f\xb9\xef\xb9\xef\xb9\xef\xb9',) | (-0.0018289665458723903,)
>> Fri May 28 15:57:17 2021 | (b'\xb9o\xb9o',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47535) | (b'\xb9o\xb9\x8f\xb9\xaf\xb9\xaf\xb9\xaf\xb9o',) | (-3.3730687687416605e-10,)
>> Fri May 28 15:57:17 2021 | (b'\xbb\xef\xbb\xef',) | (48111, 48111, 48111, 48111, 48111, 48111, 48111, 48111) | (b'\xbb\xef\xbc\x0f\xbc/\xbb\xef\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:17 2021 | (b'o\xbb\xaf\xbb',) | (28603, 44987, 28603, 44987, 44987, 44987, 44987, 44987) | (b'\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\x8f\xbb\x8f\xbb',) | (-0.0036580373998731375,)
>> Fri May 28 15:57:17 2021 | (b'\xbb/\xbb\x0f',) | (47919, 47855, 47855, 47919, 47855, 47919, 47887, 47919) | (b'\xbb/\xbb/\xbb/\xbb/\xbb/\xbb/',)       | (1.8458008767346204e-29,)
>> Fri May 28 15:57:17 2021 | (b'\xba\xcf\xba\xcf',) | (47823, 47823, 47823, 47823, 47855, 47855, 47855, 47887) | (b'\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef',) | (-6268351488.0,)
>> Fri May 28 15:57:17 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 28602, 28602, 28602, 28602) | (b'o\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.0009144907235167921,)
>> Fri May 28 15:57:17 2021 | (b'\xcf\xbb\xaf\xbb',) | (44987, 44987, 44987, 44987, 44987, 44987, 53179, 44987) | (b'\xcf\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xcf\xbb',) | (-0.006339527200907469,)
>> Fri May 28 15:57:17 2021 | (b'o\xbbo\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 28603, 28603) | (b'o\xbbo\xbbo\xbbo\xbbo\xbb\xaf\xbb',)    | (-0.0036580224987119436,)
>> Fri May 28 15:57:17 2021 | (b'\xba\xef\xba\xef',) | (47887, 47855, 47855, 47887, 47855, 47855, 47887, 47855) | (b'\xba\xef\xbb/\xba\xef\xba\xef\xbb\x0f\xbb\x0f',) | (1.8458008767346204e-29,)
>> Fri May 28 15:57:17 2021 | (b'\xcf\xba\xaf\xba',) | (44986, 44986, 44986, 28602, 44986, 28602, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:17 2021 | (b'\xaf\xbao\xba',) | (28602, 28602, 28602, 28602, 28602, 20410, 20410, 20410) | (b'o\xbaO\xbao\xbao\xbao\xbao\xba',)       | (-0.0009144907235167921,)
>> Fri May 28 15:57:17 2021 | (b'\xb9\xef\xb9\xef',) | (47631, 47599, 47599, 47599, 47599, 47599, 47599, 47599) | (b'\xb9\xef\xba\x0f\xba\x0f\xba/\xba\x0f\xba/',) | (1.834707369791673e-29,)
>> Fri May 28 15:57:17 2021 | (b'o\xb9\xaf\xb9',) | (28601, 28601, 44985, 44985, 44985, 44985, 44985, 28601) | (b'o\xb9o\xb9o\xb9o\xb9\xaf\xb9o\xb9',)    | (-0.00033516946132294834,)
>> Fri May 28 15:57:17 2021 | (b'\xbb\xcf\xbb\xcf',) | (48079, 48079, 48111, 48079, 48111, 48111, 48111, 48111) | (b'\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:17 2021 | (b'o\xbbo\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 28603, 28603) | (b'\x8f\xbbo\xbbo\xbb\xaf\xbbo\xbbo\xbb',) | (-0.0036580373998731375,)
>> Fri May 28 15:57:17 2021 | (b'\xbb/\xbb/',) | (47919, 47887, 47887, 47855, 47855, 47855, 47855, 47855) | (b'\xbb\x0f\xba\xef\xba\xef\xbb\x0f\xbb\x0f\xbb/',) | (3.402627901660793e-10,)
>> Fri May 28 15:57:17 2021 | (b'\xba\xcf\xba\xcf',) | (47823, 47823, 47823, 47823, 47791, 47791, 47823, 47791) | (b'\xba\xaf\xba\xcf\xba\xcf\xba\xcf\xba\xcf\xba\xcf',) | (-6268351488.0,)
>> Fri May 28 15:57:17 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 28602, 28602, 28602, 28602) | (b'o\xbaO\xbao\xbaO\xbao\xbao\xba',)       | (-0.0009144907235167921,)
