>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri May 28 16:03:20 2021 | (b'\xb7o\xb8o',) | (47279, 47279, 47311, 47279, 47279, 47279, 47311, 47279) | (b'\xb8\xaf\xb8\xaf\xb8\xaf\xb8\xaf\xb8\xaf\xb8\xaf',) | (-3.3594260706593104e-10,)
>> Fri May 28 16:03:21 2021 | (b'\x97/\x97\xef',) | (39023, 38991, 39023, 38991, 38991, 38991, 38991, 38991) | (b'\x98O\x98/\x98/\x98O\x98O\x98O',)       | (9.42758888645988e+28,)
>> Fri May 28 16:03:21 2021 | (b'\x8bj\x8c/',) | (35983, 35983, 35983, 35980, 35972, 35983, 35979, 35983) | (b'\x8c\x8c\x8c\x88\x8c\x8f\x8co\x8c\x8b\x8c\x8f',) | (-3.467111748032819e-30,)
>> Fri May 28 16:03:22 2021 | (b'\x97O\x98o',) | (39055, 39087, 39055, 39023, 39023, 39023, 39023, 39023) | (b'\x98o\x98o\x98o\x98o\x98o\x98o',)       | (9.435326011705414e+28,)
>> Fri May 28 16:03:22 2021 | (b'\xb7O\xb8O',) | (47279, 47279, 47279, 47279, 47279, 47279, 47279, 47279) | (b'\xb8\xaf\xb8\xaf\xb8\xaf\xb8\xaf\xb8o\xb8o',) | (1.1416060297707513e+29,)
>> Fri May 28 16:03:23 2021 | (b'\xe2o\xe3o',) | (58351, 58351, 58351, 58351, 58351, 58351, 58351, 58351) | (b'\xe3\xef\xe3\xef\xe3\xef\xe3\xef\xe3\xef\xe3\xef',) | (-1.4108620495504968e+29,)
>> Fri May 28 16:03:23 2021 | (b'\xff\xcf\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:24 2021 | (b'\xf7\xef\xf9O',) | (63919, 63855, 63855, 63855, 63855, 63855, 63919, 63855) | (b'\xf9o\xf9\xaf\xf9\xaf\xf9\xaf\xf9\xaf\xf9\xaf',) | (-4.5417872240882673e-10,)
>> Fri May 28 16:03:24 2021 | (b'\xd0\x0f\xd1/',) | (53679, 53615, 53615, 53679, 53615, 53615, 53679, 53615) | (b'\xd1o\xd1\xaf\xd1o\xd1\xaf\xd1\xaf\xd1\xaf',) | (-3.8141803604396785e-10,)
>> Fri May 28 16:03:25 2021 | (b'\xa6\xef\xa7\xaf',) | (43023, 43055, 43055, 43023, 43023, 42991, 42991, 43023) | (b'\xa8\x0f\xa8/\xa7\xef\xa7\xef\xa8\x0f\xa8/',) | (3.0592883781821456e-10,)
>> Fri May 28 16:03:25 2021 | (b'\x8fi\x90/',) | (37007, 37007, 36975, 36975, 36975, 36974, 36943, 36943) | (b'\x90o\x90n\x90o\x90o\x90o\x90o',)       | (8.94014244020489e+28,)
>> Fri May 28 16:03:26 2021 | (b'\x8d\xcf\x8e\xaf',) | (36622, 36623, 36623, 36591, 36582, 36591, 36584, 36591) | (b'\x8e\xea\x8e\xef\x8e\xef\x8e\xef\x8e\xef\x8e\xef',) | (-8.847295048311893e+28,)
>> Fri May 28 16:03:26 2021 | (b'\xa3o\xa4O',) | (42159, 42127, 42159, 42127, 42127, 42095, 42095, 42095) | (b'\xa4o\xa4o\xa4o\xa4o\xa4o\xa4o',)       | (1.0178101368956201e+29,)
>> Fri May 28 16:03:27 2021 | (b'\xca\xcf\xcb\xef',) | (52239, 52271, 52239, 52207, 52207, 52207, 52207, 52239) | (b'\xcc\x0f\xcc/\xcb\xef\xcb\xef\xcb\xef\xcc\x0f',) | (3.711860818711443e-10,)
>> Fri May 28 16:03:27 2021 | (b'\xf3\x0f\xf4/',) | (62639, 62639, 62639, 62639, 62639, 62639, 62639, 62639) | (b'\xf4\xaf\xf4\xaf\xf4\xaf\xf4\xaf\xf4\xaf\xf4\xaf',) | (-4.4508363661321937e-10,)
>> Fri May 28 16:03:28 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:28 2021 | (b'\xe8/\xe9/',) | (59823, 59823, 59823, 59823, 59823, 59823, 59823, 59823) | (b'\xe9\xcf\xe9\xaf\xe9\xaf\xe9\xcf\xe9\xcf\xe9\xcf',) | (-7845433856.0,)
>> Fri May 28 16:03:29 2021 | (b'\xbco\xbdo',) | (48591, 48591, 48591, 48591, 48591, 48591, 48591, 48591) | (b'\xbd\xcf\xbd\xcf\xbd\xcf\xbd\xcf\xbd\xcf\xbd\xef',) | (-1.1748761405631942e+29,)
>> Fri May 28 16:03:29 2021 | (b'\x99\xcf\x9a\xaf',) | (39663, 39663, 39663, 39663, 39663, 39663, 39663, 39663) | (b'\x9b\x0f\x9a\xef\x9b\x0f\x9b\x0f\x9b/\x9b\x0f',) | (1.5290191046569469e-29,)
>> Fri May 28 16:03:30 2021 | (b'\x8b\xaa\x8cg',) | (36047, 36047, 36047, 36044, 36041, 36047, 36047, 36047) | (b'\x8c\xe0\x8c\xcf\x8c\xcf\x8c\xe0\x8c\xcf\x8c\xcc',) | (-1153521.5,)
>> Fri May 28 16:03:30 2021 | (b'\x95\x0f\x95\xef',) | (38479, 38479, 38479, 38479, 38479, 38479, 38479, 38479) | (b'\x96O\x96O\x96O\x96O\x96/\x96/',)       | (2.7318652895402806e-10,)
>> Fri May 28 16:03:31 2021 | (b'\xb3o\xb4o',) | (46287, 46287, 46287, 46287, 46287, 46255, 46255, 46255) | (b'\xb4\xaf\xb4\xaf\xb4\xaf\xb4\xaf\xb4\xaf\xb4\xaf',) | (-3.2866653842944515e-10,)
>> Fri May 28 16:03:31 2021 | (b'\xde\xef\xe0\x0f',) | (57519, 57519, 57519, 57455, 57455, 57455, 57455, 57455) | (b'\xe0o\xe0o\xe0\xaf\xe0\xaf\xe0\xaf\xe0\xaf',) | (1.3907452405701204e+29,)
>> Fri May 28 16:03:32 2021 | (b'\xfe\xaf\xff\xaf',) | (65519, 65519, 65519, 65519, 65519, 65519, 65519, 65519) | (b'\xff\xef\xff\xef\xff\xef\xff\xef\xff\xff\xff\xef',) | (nan,)
>> Fri May 28 16:03:32 2021 | (b'\xfa\xef\xfc/',) | (64687, 64687, 64687, 64623, 64623, 64687, 64687, 64687) | (b'\xfc\xaf\xfc\xaf\xfc\xaf\xfc\xaf\xfc\xaf\xfc\xaf',) | (-4.5963577388619115e-10,)
>> Fri May 28 16:03:33 2021 | (b'\xd4o\xd5o',) | (54767, 54735, 54735, 54735, 54767, 54735, 54767, 54767) | (b'\xd5\xef\xd5\xef\xd5\xef\xd5\xef\xd5\xcf\xd5\xef',) | (-1.3234312120133516e+29,)
>> Fri May 28 16:03:34 2021 | (b'\xaao\xabO',) | (43951, 43919, 43951, 43919, 43919, 43919, 43919, 43951) | (b'\xab\x8f\xab\x8f\xab\xaf\xab\xaf\xab\xaf\xab\xaf',) | (-3.122953839973519e-10,)
>> Fri May 28 16:03:34 2021 | (b'\x90\xef\x91\xaf',) | (37391, 37391, 37391, 37359, 37359, 37359, 37359, 37359) | (b'\x91\xef\x92\x0f\x92\x0f\x92/\x92\x0f\x92\x0f',) | (1.441464975215611e-29,)
>> Fri May 28 16:03:35 2021 | (b'\x8d%\x8d\xef',) | (36399, 36399, 36399, 36390, 36367, 36367, 36399, 36367) | (b'\x8e/\x8e,\x8e/\x8e.\x8e/\x8e/',)       | (2.586343916810563e-10,)
>> Fri May 28 16:03:35 2021 | (b'\xa0\xef\xa1\xaf',) | (41455, 41455, 41455, 41455, 41455, 41455, 41455, 41455) | (b'\xa1\xef\xa1\xef\xa1\xef\xa1\xef\xa1\xef\xa1\xef',) | (-1.0023356030625639e+29,)
>> Fri May 28 16:03:36 2021 | (b'\xc6\xaf\xc7\x8f',) | (51183, 51151, 51151, 51151, 51151, 51151, 51151, 51151) | (b'\xc7\xcf\xc7\xef\xc7\xef\xc7\xef\xc7\xef\xc7\xef',) | (-1.2375477995253131e+29,)
>> Fri May 28 16:03:36 2021 | (b'\xf0\xef\xf1\xef',) | (62127, 62063, 62063, 62063, 62063, 62063, 62063, 62063) | (b'\xf2o\xf2/\xf2/\xf2/\xf2/\xf2/',)       | (1.5006141191086317e+29,)
>> Fri May 28 16:03:37 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:37 2021 | (b'\xeb\xcf\xec\xef',) | (60751, 60687, 60687, 60687, 60687, 60687, 60687, 60751) | (b'\xed\x0f\xedO\xedO\xedo\xedo\xedo',)    | (1.4696651458898489e+29,)
>> Fri May 28 16:03:38 2021 | (b'\xc0o\xc1O',) | (49583, 49583, 49583, 49583, 49583, 49583, 49583, 49583) | (b'\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf',) | (-3.525411351734675e-10,)
>> Fri May 28 16:03:38 2021 | (b'\x9c\xaf\x9d\xaf',) | (40431, 40431, 40431, 40431, 40431, 40431, 40431, 40431) | (b'\x9d\xef\x9d\xef\x9d\xef\x9d\xef\x9e\x0f\x9d\xef',) | (1.5672298556801434e-29,)
>> Fri May 28 16:03:39 2021 | (b'\x8c\xac\x8dm',) | (36303, 36303, 36326, 36303, 36303, 36303, 36303, 36303) | (b'\x8d\xcf\x8d\xcd\x8d\xaf\x8d\xaf\x8d\xcf\x8d\xc9',) | (-4758379008.0,)
>> Fri May 28 16:03:39 2021 | (b'\x93o\x94/',) | (38063, 38063, 38063, 38031, 38031, 38031, 38031, 38031) | (b'\x94\x8f\x94\x8f\x94\x8f\x94\x8f\x94\x8f\x94\x8f',) | (-1.4649231028648013e-29,)
>> Fri May 28 16:03:40 2021 | (b'\xaf\xef\xb0\xef',) | (45359, 45359, 45359, 45359, 45327, 45327, 45327, 45359) | (b'\xb0\xef\xb0\xef\xb1\x0f\xb1\x0f\xb1/\xb1\x0f',) | (1.7471917589492249e-29,)
>> Fri May 28 16:03:40 2021 | (b'\xd9\xef\xda\xef',) | (56143, 56143, 56143, 56111, 56079, 56111, 56079, 56111) | (b'\xdb/\xdb/\xdbO\xdb/\xdbO\xdbO',)       | (7358887424.0,)
>> Fri May 28 16:03:41 2021 | (b'\xfco\xfdo',) | (65007, 64943, 64943, 64943, 64943, 64943, 64943, 64943) | (b'\xfd\xef\xfd\xaf\xfd\xef\xfd\xef\xfd\xef\xfd\xef',) | (-1.5717967102881673e+29,)
>> Fri May 28 16:03:41 2021 | (b'\xfd\xaf\xfe\xcf',) | (65327, 65327, 65327, 65327, 65295, 65327, 65327, 65327) | (b'\xff/\xff/\xff/\xff/\xff/\xff/',)       | (2.51634287767531e-29,)
>> Fri May 28 16:03:42 2021 | (b'\xd9\xef\xdb/',) | (56175, 56175, 56175, 56175, 56175, 56175, 56175, 56175) | (b'\xdbo\xdbo\xdbo\xdb\x8f\xdbo\xdbo',)    | (1.3582488423022308e+29,)
>> Fri May 28 16:03:42 2021 | (b'\xafO\xb0/',) | (45231, 45231, 45167, 45167, 45167, 45167, 45167, 45167) | (b'\xb0o\xb0o\xb0\xaf\xb0o\xb0\xaf\xb0\xaf',) | (-3.2139046979295927e-10,)
>> Fri May 28 16:03:43 2021 | (b'\x93\xaf\x94o',) | (38095, 38095, 38095, 38095, 38095, 38063, 38063, 38063) | (b'\x94\xaf\x94\xaf\x94\xaf\x94\xaf\x94\xaf\x94\xaf',) | (-4989069312.0,)
>> Fri May 28 16:03:43 2021 | (b'\x8d\x0c\x8d\xcf',) | (36394, 36399, 36399, 36396, 36396, 36367, 36367, 36399) | (b'\x8e\x0f\x8e\x0f\x8e\x0f\x8e%\x8e\x0f\x8e*',) | (2.586343916810563e-10,)
>> Fri May 28 16:03:44 2021 | (b'\x9d/\x9e\x0f',) | (40559, 40527, 40527, 40527, 40527, 40527, 40527, 40527) | (b'\x9eo\x9eO\x9eo\x9eo\x9eo\x9eo',)       | (9.806713690330808e+28,)
>> Fri May 28 16:03:44 2021 | (b'\xc0o\xc1o',) | (49615, 49615, 49615, 49615, 49615, 49615, 49583, 49583) | (b'\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf\xc1\xaf',) | (-6499041792.0,)
>> Fri May 28 16:03:45 2021 | (b'\xea\xef\xec\x0f',) | (60591, 60527, 60527, 60527, 60591, 60527, 60527, 60591) | (b'\xeco\xeco\xec\xaf\xec\xaf\xeco\xeco',) | (1.4634753512460923e+29,)
>> Fri May 28 16:03:45 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:46 2021 | (b'\xf0\xef\xf2\x0f',) | (62127, 62127, 62127, 62127, 62127, 62127, 62127, 62127) | (b'\xf2\xaf\xf2\xaf\xf2\xaf\xf2\xaf\xf2\xaf\xf2\xaf',) | (-4.414456022949764e-10,)
>> Fri May 28 16:03:46 2021 | (b'\xc6\xef\xc7\xef',) | (51311, 51247, 51215, 51215, 51215, 51215, 51215, 51247) | (b'\xc8\x0f\xc8o\xc8o\xc8o\xc8o\xc8o',)    | (1.2406427440708562e+29,)
>> Fri May 28 16:03:47 2021 | (b'\xa1O\xa2o',) | (41583, 41583, 41583, 41583, 41583, 41583, 41583, 41583) | (b'\xa2o\xa2o\xa2o\xa2o\xa2o\xa2o',)       | (1.005430547608107e+29,)
>> Fri May 28 16:03:48 2021 | (b'\x8eO\x8f.',) | (36719, 36719, 36748, 36719, 36719, 36719, 36719, 36744) | (b'\x8fo\x8f\x8c\x8f\x8f\x8f\x8f\x8f\x8f\x8f\x8f',) | (-1.3823647527093047e-32,)
>> Fri May 28 16:03:48 2021 | (b'\x91\xef\x92\xaf',) | (37647, 37615, 37615, 37615, 37583, 37583, 37615, 37583) | (b'\x92\xef\x92\xef\x92\xef\x93\x0f\x92\xef\x92\xef',) | (1.4501318104286304e-29,)
>> Fri May 28 16:03:49 2021 | (b'\xaa\xef\xab\xaf',) | (44047, 44047, 44047, 44047, 44015, 44015, 44015, 44047) | (b'\xab\xef\xab\xef\xac\x0f\xac\x0f\xac/\xab\xef',) | (1.7052826205796972e-29,)
>> Fri May 28 16:03:49 2021 | (b'\xd3o\xd4o',) | (54479, 54479, 54479, 54479, 54479, 54479, 54479, 54479) | (b'\xd4\xcf\xd4\xaf\xd4\xaf\xd4\xaf\xd4\xaf\xd4\xaf',) | (-3.8687508752133226e-10,)
>> Fri May 28 16:03:50 2021 | (b'\xf8\xaf\xf9\xaf',) | (64047, 63983, 64047, 64047, 64111, 64047, 64047, 64047) | (b'\xf9\xef\xf9\xef\xfa/\xf9\xef\xf9\xef\xfa/',) | (-1.547037531713141e+29,)
>> Fri May 28 16:03:50 2021 | (b'\xff\x0f\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:51 2021 | (b'\xe0/\xe1\x0f',) | (57775, 57743, 57775, 57711, 57711, 57711, 57743, 57711) | (b'\xe1o\xe1\xaf\xe1\xaf\xe1\xaf\xe1\xcf\xe1\xaf',) | (-7572800000.0,)
>> Fri May 28 16:03:51 2021 | (b'\xb4\xef\xb5\xef',) | (46639, 46639, 46639, 46639, 46639, 46639, 46639, 46639) | (b'\xb6O\xb6/\xb6/\xb6O\xb6O\xb6O',)       | (6117354496.0,)
>> Fri May 28 16:03:52 2021 | (b'\x96\xef\x97\xcf',) | (38927, 38927, 38959, 38895, 38895, 38927, 38959, 38959) | (b'\x98/\x98\x0f\x98/\x98\x0f\x98/\x98\x0f',) | (1.500668964485736e-29,)
>> Fri May 28 16:03:52 2021 | (b'\x8de\x8e/',) | (36491, 36490, 36492, 36463, 36461, 36463, 36458, 36458) | (b'\x8eo\x8eO\x8eo\x8eo\x8eo\x8eo',)       | (8.816346547329758e+28,)
>> Fri May 28 16:03:53 2021 | (b'\x9a\xaf\x9b\x8f',) | (39919, 39919, 39887, 39887, 39919, 39887, 39887, 39919) | (b'\x9b\xcf\x9b\xcf\x9b\xcf\x9b\xcf\x9b\xcf\x9b\xcf',) | (-9.644231226754712e+28,)
>> Fri May 28 16:03:53 2021 | (b'\xbb/\xbc/',) | (48303, 48303, 48239, 48239, 48303, 48239, 48239, 48303) | (b'\xbco\xbco\xbc\xaf\xbco\xbco\xbco',)    | (1.1663652083457775e+29,)
>> Fri May 28 16:03:54 2021 | (b'\xe5o\xe6o',) | (59087, 59087, 59087, 59055, 59055, 59055, 59055, 59055) | (b'\xe6\xaf\xe6\xaf\xe6\xaf\xe6\xaf\xe6\xaf\xe6\xaf',) | (-4.19844770060962e-10,)
>> Fri May 28 16:03:54 2021 | (b'\xff\xef\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:55 2021 | (b'\xf5o\xf6\xaf',) | (63215, 63215, 63215, 63215, 63215, 63215, 63215, 63215) | (b'\xf6\xef\xf6\xef\xf6\xef\xf6\xef\xf6\xef\xf6\xef',) | (-1.5230522545573275e+29,)
>> Fri May 28 16:03:55 2021 | (b'\xcdo\xce\xaf',) | (52975, 52975, 52943, 52943, 52943, 52943, 52943, 52943) | (b'\xce\xcf\xce\xcf\xce\xaf\xce\xaf\xce\xcf\xce\xcf',) | (-1.280876362031609e+29,)
>> Fri May 28 16:03:56 2021 | (b'\xa6/\xa7\x0f',) | (42895, 42863, 42863, 42863, 42895, 42863, 42863, 42863) | (b'\xa7o\xa7o\xa7o\xa7o\xa7o\xa7o',)       | (-1.651047831492645e-29,)
>> Fri May 28 16:03:56 2021 | (b'\x90o\x91O',) | (37295, 37263, 37295, 37294, 37263, 37263, 37295, 37263) | (b'\x91\xaf\x91\xae\x91\xae\x91\xaf\x91\x8f\x91\x8f',) | (-1.4365344440947027e-29,)
>> Fri May 28 16:03:57 2021 | (b'\x90o\x91o',) | (37263, 37263, 37263, 37231, 37231, 37263, 37231, 37231) | (b'\x91\x8f\x91\x8f\x91\xaf\x91\x8f\x91\xad\x91\x8f',) | (-2.647735641847504e-10,)
>> Fri May 28 16:03:57 2021 | (b'\xa6\xaf\xa7\x8f',) | (42991, 42991, 42991, 42991, 42991, 42959, 42959, 42959) | (b'\xa7\xcf\xa7\xaf\xa7\xaf\xa7\xcf\xa7\xaf\xa7\xcf',) | (-1.0387006584005499e+29,)
>> Fri May 28 16:03:58 2021 | (b'\xcd\x0f\xcd\xef',) | (52911, 52847, 52847, 52847, 52911, 52847, 52847, 52847) | (b'\xceo\xceo\xceo\xceo\xceo\xceo',)       | (1.2777815119333956e+29,)
>> Fri May 28 16:03:58 2021 | (b'\xf4/\xf5\x0f',) | (62895, 62831, 62831, 62895, 62831, 62831, 62895, 62831) | (b'\xf5o\xf5\xaf\xf5o\xf5o\xf5\xaf\xf5o',) | (1.5207309280890081e+29,)
>> Fri May 28 16:03:59 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | (nan,)
>> Fri May 28 16:03:59 2021 | (b'\xe5\xef\xe7\x0f',) | (59247, 59247, 59247, 59279, 59247, 59247, 59311, 59247) | (b'\xe7\xaf\xe7\xaf\xe7\xaf\xe7\xaf\xe7\xaf\xe7\xaf',) | (-4.2143641354464023e-10,)
>> Fri May 28 16:04:00 2021 | (b'\xbb\xaf\xbc\xaf',) | (48367, 48367, 48367, 48367, 48367, 48367, 48367, 48367) | (b'\xbc\xef\xbc\xef\xbd\x0f\xbd\x0f\xbd/\xbd\x0f',) | (1.8655227002916995e-29,)
>> Fri May 28 16:04:00 2021 | (b'\x9a\xef\x9b\xef',) | (40015, 39983, 39983, 39983, 39951, 39951, 39951, 39951) | (b'\x9c/\x9c\x0f\x9c/\x9c/\x9c/\x9c/',)    | (2.841006319087569e-10,)
>> Fri May 28 16:04:01 2021 | (b'\x8e&\x8e\xe8',) | (36685, 36682, 36655, 36653, 36655, 36623, 36655, 36651) | (b'\x8f.\x8f\x0f\x8f/\x8f/\x8fH\x8f/',)    | (4807925248.0,)
>> Fri May 28 16:04:02 2021 | (b'\x97\xcf\x98\xaf',) | (39183, 39183, 39183, 39183, 39151, 39151, 39183, 39151) | (b'\x98\xef\x99\x0f\x98\xef\x98\xef\x98\xef\x98\xef',) | (-9.466274512687549e+28,)
>> Fri May 28 16:04:02 2021 | (b'\xb5O\xb6o',) | (46767, 46767, 46767, 46703, 46703, 46703, 46703, 46703) | (b'\xb6o\xb6o\xb6o\xb6o\xb6o\xb6o',)       | (1.1292264404832382e+29,)
>> Fri May 28 16:04:03 2021 | (b'\xde\xaf\xdf\x8f',) | (57359, 57359, 57359, 57327, 57327, 57327, 57327, 57327) | (b'\xdf\xef\xdf\xef\xdf\xef\xdf\xef\xe0\x0f\xe0\x0f',) | (-1.3806869777509267e+29,)
>> Fri May 28 16:04:03 2021 | (b'\xfc\xef\xfd\xef',) | (65199, 65039, 65039, 65039, 65039, 65039, 65039, 65039) | (b'\xfe\x0f\xfe\x0f\xfe\xaf\xfe\x0f\xfe\x0f\xfe\xaf',) | (-4.6213693982721793e-10,)
>> Fri May 28 16:04:04 2021 | (b'\xf9\xcf\xfa\xef',) | (64367, 64367, 64367, 64367, 64367, 64367, 64367, 64367) | (b'\xfbo\xfbo\xfbo\xfbo\xfbo\xfbo',)       | (1.5563222709024407e+29,)
