>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Tue May 18 15:09:34 2021 | (b'\x83\x0b\x01\x0c',) | (3852, 3852, 2060, 2060, 4108, 4108, 12, 12) | (b'\x04\x0c\x04\x0c\xee\x0b\xee\x0b\xee\x0b\xee\x0b',) | (1.0403641046797255e-31,)
>> Tue May 18 15:09:34 2021 | (b'\xfb\x0b\\\x0b',) | (22795, 22795, 26635, 26635, 30219, 30219, 25611, 25611) | (b'q\x0bq\x0bc\x0bc\x0bf\x0bf\x0b',)       | (4.4304963952195673e-32,)
>> Tue May 18 15:09:34 2021 | (b'\xf8\t\xa3\x07',) | (40199, 40199, 40711, 40711, 43527, 43527, 46343, 46343) | (b'\xb8\x07\xb8\x07\xb0\x07\xb0\x07\xca\x07\xca\x07',) | (2.588419275056484e-34,)
>> Tue May 18 15:09:34 2021 | (b'\xd0\x07?\x05',) | (17157, 17157, 20229, 20229, 19205, 19205, 21509, 21509) | (b'R\x05R\x05U\x05U\x05R\x05R\x05',)       | (1.0016191208476637e-35,)
>> Tue May 18 15:09:34 2021 | (b'z\x05\x1b\x03',) | (9475, 9475, 12291, 12291, 12035, 12035, 14339, 14339) | (b'+\x03+\x035\x035\x03A\x03A\x03',)       | (5.231316665045201e-37,)
>> Tue May 18 15:09:35 2021 | (b'<\x03\xc6\x01',) | (47361, 47361, 45825, 45825, 46081, 46081, 50689, 50689) | (b'\xb2\x01\xb2\x01\xbd\x01\xbd\x01\xbb\x01\xbb\x01',) | (6.943012940670785e-38,)
>> Tue May 18 15:09:35 2021 | (b'\xc4\x01>\x01',) | (16385, 16385, 16385, 16385, 16129, 16129, 15105, 15105) | (b'5\x015\x014\x014\x01=\x01=\x01',)       | (3.5265727355685793e-38,)
>> Tue May 18 15:09:35 2021 | (b':\x01\xcc\x01',) | (52225, 52225, 52481, 52481, 53761, 53761, 52481, 52481) | (b'\xc8\x01\xc8\x01\xcf\x01\xcf\x01\xcc\x01\xcc\x01',) | (7.200156253548861e-38,)
>> Tue May 18 15:09:35 2021 | (b'\xbc\x01N\x03',) | (18179, 18179, 21507, 21507, 19203, 19203, 18691, 18691) | (b'B\x03B\x03M\x03M\x03N\x03N\x03',)       | (5.907236230324714e-37,)
>> Tue May 18 15:09:35 2021 | (b'$\x03s\x05',) | (26629, 26629, 30213, 30213, 29189, 29189, 29445, 29445) | (b'm\x05m\x05d\x05d\x05k\x05k\x05',)       | (1.1520846936403204e-35,)
>> Tue May 18 15:09:35 2021 | (b'W\x05\xd4\x07',) | (55559, 55559, 56583, 56583, 51719, 51719, 53767, 53767) | (b'\xd4\x07\xd4\x07\xd5\x07\xd5\x07\xd1\x07\xd1\x07',) | (3.145141894389314e-34,)
>> Tue May 18 15:09:35 2021 | (b'\xdb\tv\x0b',) | (31499, 31499, 31755, 31755, 30987, 30987, 30219, 30219) | (b'|\x0b|\x0bp\x0bp\x0br\x0br\x0b',)       | (4.854207448203689e-32,)
>> Tue May 18 15:09:36 2021 | (b'=\x0b\x07\x0c',) | (4620, 4620, 5388, 5388, 4108, 4108, 1548, 1548) | (b'\xfa\x0b\xfa\x0b\x0b\x0c\x0b\x0c\x0b\x0c\x0b\x0c',) | (1.0326602673527415e-31,)
>> Tue May 18 15:09:36 2021 | (b'\x07\x0c\x7f\x0b',) | (35595, 35595, 34827, 34827, 34571, 34571, 36875, 36875) | (b'\x88\x0b\x88\x0b~\x0b~\x0b\x86\x0b\x86\x0b',) | (5.124706918490335e-32,)
>> Tue May 18 15:09:36 2021 | (b'\x0c\x08\x8d\x05',) | (39429, 39429, 37637, 37637, 35333, 35333, 40197, 40197) | (b'\x8d\x05\x8d\x05\x97\x05\x97\x05\x9a\x05\x9a\x05',) | (1.3637779244257678e-35,)
>> Tue May 18 15:09:36 2021 | (b'\xac\x05^\x03',) | (25091, 25091, 24835, 24835, 25347, 25347, 25859, 25859) | (b'd\x03d\x03e\x03e\x03c\x03c\x03',)       | (6.7300948315345554e-37,)
>> Tue May 18 15:09:36 2021 | (b'\x80\x03\xda\x01',) | (57089, 57089, 57857, 57857, 55297, 55297, 56065, 56065) | (b'\xde\x01\xde\x01\xd7\x01\xd7\x01\xda\x01\xda\x01',) | (7.824647156252759e-38,)
>> Tue May 18 15:09:36 2021 | (b'\xeb\x016\x01',) | (18177, 18177, 19201, 19201, 15617, 15617, 16897, 16897) | (b'>\x01>\x01F\x01F\x01;\x01;\x01',)       | (3.5265727355685793e-38,)
>> Tue May 18 15:09:36 2021 | (b'>\x01\xb1\x01',) | (46081, 46081, 43265, 43265, 44801, 44801, 45057, 45057) | (b'\xac\x01\xac\x01\x9d\x01\x9d\x01\xa3\x01\xa3\x01',) | (5.914439689158483e-38,)
>> Tue May 18 15:09:37 2021 | (b'\x94\x01\x14\x03',) | (7427, 7427, 4867, 4867, 5379, 5379, 6659, 6659) | (b'\xfd\x02\xfd\x02\xf5\x02\xf5\x02-\x03-\x03',) | (4.878662978812412e-37,)
>> Tue May 18 15:09:37 2021 | (b'\xff\x021\x05',) | (13061, 13061, 11525, 11525, 13061, 13061, 13573, 13573) | (b'+\x05+\x05.\x05.\x053\x053\x05',)       | (8.182392040066133e-36,)
>> Tue May 18 15:09:37 2021 | (b'\x0e\x05\x97\x07',) | (39175, 39175, 37895, 37895, 36871, 36871, 38919, 38919) | (b'\x97\x07\x97\x07\x92\x07\x92\x07\x8f\x07\x8f\x07',) | (2.1370225566785137e-34,)
>> Tue May 18 15:09:37 2021 | (b'u\x07\xd1\t',) | (51977, 51977, 50441, 50441, 52489, 52489, 49161, 49161) | (b'\xc2\t\xc2\t\xcf\t\xcf\t\xc4\t\xc4\t',) | (4.743521210357133e-33,)
>> Tue May 18 15:09:37 2021 | (b'\xaa\t`\x0b',) | (23307, 23307, 22539, 22539, 23051, 23051, 23819, 23819) | (b'Y\x0bY\x0b[\x0b[\x0bV\x0bV\x0b',)       | (4.1608620887751264e-32,)
>> Tue May 18 15:09:37 2021 | (b'L\x0b\x12\x0c',) | (1036, 1036, 2060, 2060, 3340, 3340, 268, 268) | (b'\x0c\x0c\x0c\x0c\xfd\x0b\xfd\x0b\xfa\x0b\xfa\x0b',) | (9.66997094141091e-32,)
>> Tue May 18 15:09:37 2021 | (b'\x03\x0c\x99\x0b',) | (41483, 41483, 50955, 50955, 38155, 38155, 41483, 41483) | (b'\x90\x0b\x90\x0b\xa9\x0b\xa9\x0b\xa1\x0b\xa1\x0b',) | (7.551415676490303e-32,)
>> Tue May 18 15:09:38 2021 | (b'K\x08\xd1\x05',) | (53509, 53509, 52485, 52485, 55045, 55045, 53509, 53509) | (b'\xd3\x05\xd3\x05\xd2\x05\xd2\x05\xd3\x05\xd3\x05',) | (1.993852510495018e-35,)
>> Tue May 18 15:09:38 2021 | (b'\xef\x05\x9a\x03',) | (38659, 38659, 40451, 40451, 41219, 41219, 38915, 38915) | (b'\x9b\x03\x9b\x03\x96\x03\x96\x03\x9c\x03\x9c\x03',) | (9.522338294506495e-37,)
>> Tue May 18 15:09:38 2021 | (b'\xb3\x03\xfc\x01',) | (59393, 59393, 58881, 58881, 2, 2, 64513, 64513) | (b'\xef\x01\xef\x01\xf5\x01\xf5\x01\xf8\x01\xf8\x01',) | (9.000159443695389e-38,)
>> Tue May 18 15:09:38 2021 | (b'\x08\x02D\x01',) | (16897, 16897, 16129, 16129, 16897, 16897, 15873, 15873) | (b'A\x01A\x01B\x01B\x01F\x01F\x01',)       | (3.600042253533744e-38,)
>> Tue May 18 15:09:38 2021 | (b'\x9b\x01\x9b\x01',) | (38657, 38657, 37377, 37377, 42241, 42241, 37889, 37889) | (b'\x98\x01\x98\x01\xd1\x01\xd1\x01\x98\x01\x98\x01',) | (5.547092099332661e-38,)
>> Tue May 18 15:09:38 2021 | (b'\x89\x01\xcb\x02',) | (61186, 61186, 64770, 64770, 58882, 58882, 60418, 60418) | (b'\xed\x02\xed\x02\xdc\x02\xdc\x02\xe0\x02\xe0\x02',) | (3.262161392023498e-37,)
>> Tue May 18 15:09:38 2021 | (b'\xcc\x02\xf8\x04',) | (60676, 60676, 60932, 60932, 60932, 60932, 61188, 61188) | (b'\xe2\x04\xe2\x04\xec\x04\xec\x04\xea\x04\xea\x04',) | (5.713357058955818e-36,)
>> Tue May 18 15:09:38 2021 | (b'\xc2\x04O\x07',) | (18183, 18183, 27655, 27655, 30727, 30727, 18439, 18439) | (b'0\x070\x07S\x07S\x07b\x07b\x07',)       | (1.70045199038903e-34,)
>> Tue May 18 15:09:39 2021 | (b'2\x07\x8e\t',) | (35849, 35849, 41225, 41225, 43273, 43273, 36361, 36361) | (b'\x8c\t\x8c\t\x93\t\x93\t\x9d\t\x9d\t',) | (3.515722136369054e-33,)
>> Tue May 18 15:09:39 2021 | (b'\x7f\t7\x0b',) | (15883, 15883, 14859, 14859, 16139, 16139, 16651, 16651) | (b'>\x0b>\x0b4\x0b4\x0b(\x0b(\x0b',)       | (3.3134399828068836e-32,)
>> Tue May 18 15:09:39 2021 | (b'+\x0b\t\x0c',) | (1292, 1292, 64779, 64779, 64267, 64267, 64011, 64011) | (b'\xfc\x0b\xfc\x0b\x00\x0c\x00\x0c\x08\x0c\x08\x0c',) | (9.63145175477599e-32,)
>> Tue May 18 15:09:39 2021 | (b'\xf5\x0b\xbc\x0b',) | (46859, 46859, 45323, 45323, 45835, 45835, 45835, 45835) | (b'\xbf\x0b\xbf\x0b\xb7\x0b\xb7\x0b\xba\x0b\xba\x0b',) | (7.243262183410942e-32,)
>> Tue May 18 15:09:39 2021 | (b'\x8a\x08\x19\x06',) | (6406, 6406, 8198, 8198, 5894, 5894, 4102, 4102) | (b'\x12\x06\x12\x06\x12\x06\x12\x06\x12\x06\x12\x06',) | (2.8780581558426555e-35,)
>> Tue May 18 15:09:39 2021 | (b'.\x06\xd1\x03',) | (53507, 53507, 53251, 53251, 54531, 54531, 52739, 52739) | (b'\xc7\x03\xc7\x03\xd9\x03\xd9\x03\xd7\x03\xd7\x03',) | (1.2167240941252414e-36,)
>> Tue May 18 15:09:40 2021 | (b'\xe7\x03\x1e\x02',) | (8194, 8194, 7682, 7682, 6402, 6402, 5122, 5122) | (b'!\x02!\x02\x18\x02\x18\x02\x15\x02\x15\x02',) | (1.1535144799419056e-37,)
>> Tue May 18 15:09:40 2021 | (b'0\x02@\x01',) | (21249, 21249, 16129, 16129, 16385, 16385, 17153, 17153) | (b'J\x01J\x01O\x01O\x01W\x01W\x01',)       | (3.820450807429237e-38,)
>> Tue May 18 15:09:40 2021 | (b'P\x01{\x01',) | (33025, 33025, 33025, 33025, 33537, 33537, 29697, 29697) | (b'\x80\x01\x80\x01~\x01~\x01\x8b\x01\x8b\x01',) | (4.922601196628764e-38,)
>> Tue May 18 15:09:40 2021 | (b'r\x01\xc6\x02',) | (47106, 47106, 42754, 42754, 42754, 42754, 43778, 43778) | (b'\xad\x02\xad\x02\xb4\x02\xb4\x02\xb8\x02\xb8\x02',) | (2.7184869590812814e-37,)
>> Tue May 18 15:09:40 2021 | (b'\xa2\x02\xbf\x04',) | (46340, 46340, 46084, 46084, 46084, 46084, 45572, 45572) | (b'\xb4\x04\xb4\x04\xb4\x04\xb4\x04\xae\x04\xae\x04',) | (4.161680839531545e-36,)
>> Tue May 18 15:09:40 2021 | (b'\xeb\x06W\t',) | (21769, 21769, 21513, 21513, 20233, 20233, 22537, 22537) | (b'T\tT\tO\tO\tQ\tQ\t',)                   | (2.636556503406626e-33,)
>> Tue May 18 15:09:40 2021 | (b'\x1c\t\x12\x0b',) | (6923, 6923, 7435, 7435, 2059, 2059, 2315, 2315) | (b'\x12\x0b\x12\x0b\x12\x0b\x12\x0b\x16\x0b\x16\x0b',) | (2.9475077097751424e-32,)
>> Tue May 18 15:09:41 2021 | (b'\xff\x0b\xd0\x0b',) | (50699, 50699, 52491, 52491, 56075, 56075, 51723, 51723) | (b'\xca\x0b\xca\x0b\xca\x0b\xca\x0b\xcb\x0b\xcb\x0b',) | (7.512896489855383e-32,)
>> Tue May 18 15:09:41 2021 | (b'\xcb\x08W\x06',) | (17670, 17670, 22534, 22534, 23814, 23814, 23814, 23814) | (b'V\x06V\x06T\x06T\x06^\x06^\x06',)       | (3.968933558589417e-35,)
>> Tue May 18 15:09:41 2021 | (b'$\x04G\x02',) | (14338, 14338, 16130, 16130, 16898, 16898, 16386, 16386) | (b'@\x02@\x026\x026\x028\x028\x02',)       | (1.4400456000060469e-37,)
>> Tue May 18 15:09:41 2021 | (b'V\x02Q\x01',) | (19713, 19713, 20737, 20737, 20993, 20993, 19457, 19457) | (b'`\x01`\x01\\\x01\\\x01Y\x01Y\x01',)     | (3.9306550843769837e-38,)
>> Tue May 18 15:09:41 2021 | (b'[\x01}\x01',) | (28929, 28929, 24577, 24577, 23809, 23809, 26881, 26881) | (b'd\x01d\x01n\x01n\x01k\x01k\x01',)       | (4.4082069511505525e-38,)
>> Tue May 18 15:09:42 2021 | (b's\x01\x91\x02',) | (34818, 34818, 34562, 34562, 35842, 35842, 35842, 35842) | (b'\x8c\x02\x8c\x02\x89\x02\x89\x02\x8b\x02\x8b\x02',) | (1.969097875836604e-37,)
>> Tue May 18 15:09:42 2021 | (b'g\x02u\x04',) | (32004, 32004, 30468, 30468, 30724, 30724, 28932, 28932) | (b'x\x04x\x04r\x04r\x04r\x04r\x04',)       | (2.8449004477294432e-36,)
>> Tue May 18 15:09:42 2021 | (b'j\x04\xcb\x06',) | (51206, 51206, 51206, 51206, 52742, 52742, 54790, 54790) | (b'\xd2\x06\xd2\x06\xcd\x06\xcd\x06\xc8\x06\xc8\x06',) | (7.48654386719779e-35,)
>> Tue May 18 15:09:42 2021 | (b'\xb7\x06\x1d\t',) | (6665, 6665, 6153, 6153, 7433, 7433, 7689, 7689) | (b'\x17\t\x17\t!\t!\t\x1c\t\x1c\t',)       | (1.926358999825286e-33,)
>> Tue May 18 15:09:42 2021 | (b'\xe6\x0b\xde\x0b',) | (54539, 54539, 56587, 56587, 57611, 57611, 58379, 58379) | (b'\xe0\x0b\xe0\x0b\xdb\x0b\xdb\x0b\xdb\x0b\xdb\x0b',) | (8.475876155728386e-32,)
>> Tue May 18 15:09:43 2021 | (b'\x08\t\x9d\x06',) | (39942, 39942, 40966, 40966, 39942, 39942, 38662, 38662) | (b'\x94\x06\x94\x06y\x06y\x06\x94\x06\x94\x06',) | (5.756189780082237e-35,)
>> Tue May 18 15:09:43 2021 | (b'\xb5\x06M\x04',) | (16900, 16900, 17156, 17156, 18180, 18180, 18180, 18180) | (b'F\x04F\x04@\x04@\x04D\x04D\x04',)       | (2.539267252994359e-36,)
>> Tue May 18 15:09:43 2021 | (b'P\x04h\x02',) | (25346, 25346, 27138, 27138, 27138, 27138, 27906, 27906) | (b'b\x02b\x02b\x02b\x02b\x02b\x02',)       | (1.7633114790527704e-37,)
>> Tue May 18 15:09:43 2021 | (b'z\x02b\x01',) | (25089, 25089, 25601, 25601, 25089, 25089, 24065, 24065) | (b'`\x01`\x01Q\x01Q\x01Y\x01Y\x01',)       | (4.0959614997986036e-38,)
>> Tue May 18 15:09:43 2021 | (b'b\x01d\x01',) | (25089, 25089, 23809, 23809, 24321, 24321, 24577, 24577) | (b'k\x01k\x01a\x01a\x01V\x01V\x01',)       | (4.0408593613247303e-38,)
>> Tue May 18 15:09:43 2021 | (b'e\x02e\x02',) | (25346, 25346, 24578, 24578, 24066, 24066, 25602, 25602) | (b']\x02]\x02]\x02]\x02\\\x02\\\x02',)     | (1.5943315877328922e-37,)
>> Tue May 18 15:09:43 2021 | (b'S\x02@\x04',) | (15876, 15876, 18180, 18180, 16388, 16388, 10756, 10756) | (b'1\x041\x04;\x04;\x04;\x04;\x04',)       | (2.0220418465196016e-36,)
>> Tue May 18 15:09:43 2021 | (b'\x1a\x04\x8d\x06',) | (36358, 36358, 32262, 32262, 34310, 34310, 34566, 34566) | (b'\x8c\x06\x8c\x06y\x06y\x06\x85\x06\x85\x06',) | (5.455258634496924e-35,)
>> Tue May 18 15:09:44 2021 | (b'h\x06\xd9\x08',) | (56072, 56072, 57352, 57352, 59400, 59400, 58888, 58888) | (b'\xdd\x08\xdd\x08\xe8\x08\xe8\x08\xe0\x08\xe0\x08',) | (1.348359611318336e-33,)
>> Tue May 18 15:09:44 2021 | (b'\xcb\x0b\xeb\x0b',) | (55563, 55563, 56075, 56075, 59659, 59659, 58891, 58891) | (b'\xee\x0b\xee\x0b\xf1\x0b\xf1\x0b\xf1\x0b\xf1\x0b',) | (9.169221515156948e-32,)
>> Tue May 18 15:09:44 2021 | (b'\x08\x0b\x16\t',) | (7945, 7945, 7945, 7945, 8713, 8713, 9993, 9993) | (b',\t,\t(\t(\t!\t!\t',)                   | (1.9985824747657612e-33,)
>> Tue May 18 15:09:44 2021 | (b';\t\xd5\x06',) | (54534, 54534, 53766, 53766, 52998, 52998, 55046, 55046) | (b'\xe8\x06\xe8\x06\xdf\x06\xdf\x06\xda\x06\xda\x06',) | (8.577419269944552e-35,)
>> Tue May 18 15:09:44 2021 | (b'\xfc\x06\x86\x04',) | (35332, 35332, 31748, 31748, 33284, 33284, 32260, 32260) | (b'\x8c\x04\x8c\x04\x92\x04\x92\x04\x80\x04\x80\x04',) | (3.2212710095774405e-36,)
>> Tue May 18 15:09:44 2021 | (b'\x99\x04\x94\x02',) | (37122, 37122, 37378, 37378, 37378, 37378, 39170, 39170) | (b'\x95\x02\x95\x02\x99\x02\x99\x02\x97\x02\x97\x02',) | (2.130730815359966e-37,)
>> Tue May 18 15:09:45 2021 | (b'\xa9\x02m\x01',) | (31233, 31233, 29697, 29697, 26881, 26881, 28161, 28161) | (b'o\x01o\x01n\x01n\x01n\x01n\x01',)       | (4.500043848607008e-38,)
>> Tue May 18 15:09:45 2021 | (b'y\x01M\x01',) | (18689, 18689, 21249, 21249, 22273, 22273, 22529, 22529) | (b'T\x01T\x01B\x01B\x01L\x01L\x01',)       | (3.802083427937946e-38,)
>> Tue May 18 15:09:45 2021 | (b'L\x015\x02',) | (16386, 16386, 18946, 18946, 16130, 16130, 15106, 15106) | (b'<\x02<\x02;\x02;\x020\x020\x02',)       | (1.3665760820408824e-37,)
>> Tue May 18 15:09:45 2021 | (b')\x02\x03\x04',) | (772, 772, 62723, 62723, 516, 516, 516, 516) | (b'\xfe\x03\xfe\x03\xfc\x03\xfc\x03\xfd\x03\xfd\x03',) | (1.4459489901765545e-36,)
>> Tue May 18 15:09:45 2021 | (b'\xe0\x03P\x06',) | (20230, 20230, 20742, 20742, 17926, 17926, 18694, 18694) | (b'K\x06K\x06L\x06L\x06E\x06E\x06',)       | (3.7056188062022676e-35,)
>> Tue May 18 15:09:45 2021 | (b'&\x06\xa8\x08',) | (45320, 45320, 43272, 43272, 41992, 41992, 41480, 41480) | (b'\xa0\x08\xa0\x08\x93\x08\x93\x08\xa4\x08\xa4\x08',) | (9.812236137042536e-34,)
>> Tue May 18 15:09:46 2021 | (b'\xba\x0b\x03\x0c',) | (63499, 63499, 59915, 59915, 60427, 60427, 62475, 62475) | (b'\xef\x0b\xef\x0b\xdf\x0b\xdf\x0b\xf7\x0b\xf7\x0b',) | (9.74700931468075e-32,)
>> Tue May 18 15:09:46 2021 | (b'\xf7\x0b"\x0b',) | (10251, 10251, 9995, 9995, 7435, 7435, 6411, 6411) | (b'\x19\x0b\x19\x0b\x1b\x0b\x1b\x0b\x1b\x0b\x1b\x0b',) | (2.9860268964100625e-32,)
>> Tue May 18 15:09:46 2021 | (b')\x0b`\t',) | (24073, 24073, 23561, 23561, 24585, 24585, 24841, 24841) | (b'h\th\tm\tm\t`\t`\t',)                   | (2.7810034532875763e-33,)
>> Tue May 18 15:09:46 2021 | (b'{\t\x16\x07',) | (7431, 7431, 6151, 6151, 9479, 9479, 13575, 13575) | (b'(\x07(\x07\x1f\x07\x1f\x07\x18\x07\x18\x07',) | (1.0308801914617074e-34,)
>> Tue May 18 15:09:46 2021 | (b'.\x07\xbb\x04',) | (48644, 48644, 49668, 49668, 49156, 49156, 49412, 49412) | (b'\xc1\x04\xc1\x04\xc1\x04\xc1\x04\xc1\x04\xc1\x04',) | (4.420293542768924e-36,)
>> Tue May 18 15:09:46 2021 | (b'\xdd\x04\xc4\x02',) | (51202, 51202, 48898, 48898, 48130, 48130, 47618, 47618) | (b'\xbd\x02\xbd\x02\xc3\x02\xc3\x02\xb6\x02\xb6\x02',) | (2.65971134470915e-37,)
>> Tue May 18 15:09:46 2021 | (b'\xd7\x02\x81\x01',) | (34561, 34561, 34305, 34305, 32001, 32001, 33025, 33025) | (b'\x84\x01\x84\x01\x86\x01\x86\x01x\x01x\x01',) | (4.518411228098299e-38,)
>> Tue May 18 15:09:46 2021 | (b'\x8d\x01@\x01',) | (18177, 18177, 18689, 18689, 18689, 18689, 19969, 19969) | (b'G\x01G\x01A\x01A\x01B\x01B\x01',)       | (3.5816748740424526e-38,)
>> Tue May 18 15:09:46 2021 | (b'H\x01\x10\x02',) | (4354, 4354, 5634, 5634, 4866, 4866, 4354, 4354) | (b'\x18\x02\x18\x02\x14\x02\x14\x02\x18\x02\x18\x02',) | (1.0726980101802247e-37,)
>> Tue May 18 15:09:47 2021 | (b'\x07\x02\xc2\x03',) | (50179, 50179, 52227, 52227, 52483, 52483, 51715, 51715) | (b'\xc9\x03\xc9\x03\xce\x03\xce\x03\xcc\x03\xcc\x03',) | (1.122683111129831e-36,)
>> Tue May 18 15:09:47 2021 | (b'\x92\x03\r\x06',) | (4102, 4102, 4358, 4358, 1286, 1286, 1798, 1798) | (b'\x02\x06\x02\x06\x06\x06\x06\x06\x0c\x06\x0c\x06',) | (2.55831881365826e-35,)
>> Tue May 18 15:09:47 2021 | (b'\xef\x05l\x08',) | (29704, 29704, 25608, 25608, 27144, 27144, 26632, 26632) | (b'd\x08d\x08a\x08a\x08f\x08f\x08',)       | (6.8621117401082646e-34,)
>> Tue May 18 15:09:47 2021 | (b'\xa9\x0b\x02\x0c',) | (524, 524, 63499, 63499, 63243, 63243, 64523, 64523) | (b'\x04\x0c\x04\x0c\xfa\x0b\xfa\x0b\xfb\x0b\xfb\x0b',) | (9.941410807178214e-32,)
>> Tue May 18 15:09:47 2021 | (b'\x06\x0cC\x0b',) | (19467, 19467, 12043, 12043, 15883, 15883, 16139, 16139) | (b'D\x0bD\x0b9\x0b9\x0b,\x0b,\x0b',)       | (3.6408530692037047e-32,)
>> Tue May 18 15:09:47 2021 | (b'M\x0b\x98\t',) | (38665, 38665, 38153, 38153, 42761, 42761, 37385, 37385) | (b'\x94\t\x94\t\x9a\t\x9a\t\x9c\t\x9c\t',) | (3.660169086250004e-33,)
>> Tue May 18 15:09:48 2021 | (b'\xaa\tX\x07',) | (22279, 22279, 23303, 23303, 26375, 26375, 26887, 26887) | (b'd\x07d\x07b\x07b\x07[\x07[\x07',)       | (1.6327424826323344e-34,)
>> Tue May 18 15:09:48 2021 | (b'~\x07\xfd\x04',) | (65028, 65028, 517, 517, 65284, 65284, 60676, 60676) | (b'\xf9\x04\xf9\x04\xfc\x04\xfc\x04\xfd\x04\xfd\x04',) | (5.971969762193197e-36,)
>> Tue May 18 15:09:48 2021 | (b'\x17\x05\xeb\x02',) | (60674, 60674, 61442, 61442, 61954, 61954, 59906, 59906) | (b'\xf1\x02\xf1\x02\xef\x02\xef\x02\xfd\x02\xfd\x02',) | (3.7619263057419125e-37,)
>> Tue May 18 15:09:48 2021 | (b'\x02\x03\x88\x01',) | (40449, 40449, 37633, 37633, 39937, 39937, 40449, 40449) | (b'\x95\x01\x95\x01\x99\x01\x99\x01\x95\x01\x95\x01',) | (5.400153063402332e-38,)
>> Tue May 18 15:09:48 2021 | (b'\xa7\x01A\x01',) | (19457, 19457, 35073, 35073, 20481, 20481, 18177, 18177) | (b'B\x01B\x014\x014\x010\x010\x01',)       | (3.5265727355685793e-38,)
>> Tue May 18 15:09:48 2021 | (b'\xf2\x01\xf2\x01',) | (64257, 64257, 65025, 65025, 258, 258, 62209, 62209) | (b'\xe8\x01\xe8\x01\xdd\x01\xdd\x01\xf4\x01\xf4\x01',) | (9.000159443695389e-38,)
>> Tue May 18 15:09:48 2021 | (b'\xe7\x01\x97\x03',) | (38915, 38915, 35331, 35331, 35075, 35075, 36867, 36867) | (b'\x9e\x03\x9e\x03\x94\x03\x94\x03\x8d\x03\x8d\x03',) | (7.876621092086812e-37,)
>> Tue May 18 15:09:48 2021 | (b'w\x03\xc6\x05',) | (51205, 51205, 51461, 51461, 50437, 50437, 52229, 52229) | (b'\xba\x05\xba\x05\xc4\x05\xc4\x05\xc1\x05\xc1\x05',) | (1.8527910360019022e-35,)
>> Tue May 18 15:09:48 2021 | (b'\xa7\x05%\x08',) | (11528, 11528, 8712, 8712, 11784, 11784, 11016, 11016) | (b'*\x08*\x08"\x08"\x08(\x08(\x08',)       | (4.695407491894007e-34,)
>> Tue May 18 15:09:49 2021 | (b'\x03\x0ca\x0b',) | (23819, 23819, 24843, 24843, 24843, 24843, 24587, 24587) | (b']\x0b]\x0b^\x0b^\x0bZ\x0bZ\x0b',)       | (4.276419648679887e-32,)
>> Tue May 18 15:09:49 2021 | (b'l\x0b\xce\t',) | (57097, 57097, 54281, 54281, 48649, 48649, 55561, 55561) | (b'\xdc\t\xdc\t\xd0\t\xd0\t\xd4\t\xd4\t',) | (5.128713076706334e-33,)
>> Tue May 18 15:09:49 2021 | (b'\xf7\t\x9d\x07',) | (41735, 41735, 40967, 40967, 40711, 40711, 40967, 40967) | (b'\xb7\x07\xb7\x07\x9e\x07\x9e\x07\xa0\x07\xa0\x07',) | (2.3326278013089674e-34,)
>> Tue May 18 15:09:49 2021 | (b'\xbf\x070\x05',) | (14085, 14085, 15877, 15877, 13317, 13317, 15621, 15621) | (b'@\x05@\x05?\x05?\x051\x051\x05',)       | (8.746637938038596e-36,)
>> Tue May 18 15:09:49 2021 | (b'a\x05 \x03',) | (7683, 7683, 6659, 6659, 9987, 9987, 9731, 9731) | (b'#\x03#\x03!\x03!\x03&\x03&\x03',)       | (4.849275171626346e-37,)
>> Tue May 18 15:09:50 2021 | (b'@\x03\xb4\x01',) | (46593, 46593, 43777, 43777, 43777, 43777, 45057, 45057) | (b'\xb4\x01\xb4\x01\xb3\x01\xb3\x01\xb4\x01\xb4\x01',) | (6.465461073897217e-38,)
>> Tue May 18 15:09:50 2021 | (b'\xc7\x01N\x01',) | (16385, 16385, 17409, 17409, 16385, 16385, 14593, 14593) | (b'=\x01=\x01=\x01=\x017\x017\x01',)       | (3.489837976585997e-38,)
>> Tue May 18 15:09:50 2021 | (b'4\x01\xd6\x01',) | (54529, 54529, 53761, 53761, 52993, 52993, 54273, 54273) | (b'\xd4\x01\xd4\x01\xd2\x01\xd2\x01\xd2\x01\xd2\x01',) | (7.824647156252759e-38,)
>> Tue May 18 15:09:50 2021 | (b'\xc4\x01\\\x03',) | (24323, 24323, 23043, 23043, 23299, 23299, 23299, 23299) | (b'[\x03[\x03X\x03X\x03W\x03W\x03',)       | (6.377441145301766e-37,)
>> Tue May 18 15:09:50 2021 | (b'B\x03\x88\x05',) | (34309, 34309, 36357, 36357, 32261, 32261, 33029, 33029) | (b'\x80\x05\x80\x05\x88\x05\x88\x05y\x05y\x05',) | (1.1897010868384846e-35,)
>> Tue May 18 15:09:50 2021 | (b'i\x05\xed\x07',) | (8200, 8200, 59911, 59911, 58887, 58887, 57863, 57863) | (b'\xeb\x07\xeb\x07\xe5\x07\xe5\x07\xdb\x07\xdb\x07',) | (3.3407471390197677e-34,)
